Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount,Debt_to_Income_Ratio,Existing_Loans,Dependents,Loan_Approved
40,76232,596,29,294652,0.42,3,1,No
20,64420,329,23,335787,0.68,2,3,No
57,57710,601,28,403844,0.53,0,4,Yes
27,92497,775,2,121189,0.39,4,5,Yes
42,112035,651,15,203059,0.17,2,2,Yes
25,60498,781,29,250571,0.75,1,5,No
28,51283,616,6,308553,0.3,4,2,No
22,86169,696,26,252595,0.13,5,2,Yes
62,92358,388,0,20180,0.47,2,2,No
54,82457,533,5,410593,0.35,0,4,No
62,138791,467,25,310692,0.49,1,2,No
55,45968,425,5,132151,0.23,0,5,No
46,82508,419,26,129323,0.33,5,0,Yes
22,124791,727,9,60003,0.78,0,0,Yes
26,83220,489,11,188172,0.75,5,3,No
19,133435,727,21,287463,0.7,1,4,Yes
18,105366,501,18,428901,0.63,4,5,No
57,25738,358,5,381781,0.17,2,3,No
47,23098,522,13,290358,0.4,4,0,No
28,115424,791,2,57861,0.6,5,2,Yes
45,93633,310,9,393266,0.25,1,2,No
61,98672,811,8,101649,0.07,5,1,Yes
29,58244,609,22,219281,0.36,2,4,Yes
56,28253,333,29,54655,0.37,1,1,No
43,74333,639,28,233485,0.1,3,4,Yes
30,145349,780,19,193175,0.29,3,4,Yes
25,70969,392,18,386883,0.74,4,2,No
45,110744,432,21,106401,0.24,1,2,No
47,90423,718,14,116892,0.48,2,3,No
26,137286,767,8,482283,0.42,4,0,Yes
56,64411,743,18,276801,0.7,3,0,Yes
48,95028,329,7,402736,0.54,3,2,No
38,55421,597,21,121585,0.17,3,0,Yes
64,21454,360,3,247717,0.16,4,4,No
51,37522,757,4,172556,0.47,2,0,Yes
48,58575,603,18,296721,0.08,3,5,No
42,23192,639,13,183671,0.35,4,3,Yes
29,131116,747,17,35558,0.35,4,0,Yes
18,75268,601,24,374290,0.2,0,0,No
39,147874,839,28,231277,0.28,0,3,Yes
57,101311,784,18,229446,0.3,5,3,Yes
54,30402,376,5,264974,0.06,2,2,No
64,98610,814,4,137282,0.65,3,3,Yes
18,100781,848,25,498707,0.77,0,5,Yes
18,56527,391,10,68807,0.27,2,2,No
59,72181,765,23,209666,0.13,0,4,Yes
59,111472,765,4,451188,0.77,3,1,Yes
38,47002,339,26,382200,0.61,4,0,No
32,101219,628,7,441520,0.72,3,3,No
34,32460,584,26,365379,0.32,0,0,No
39,139783,365,4,475215,0.41,3,4,No
55,50482,408,10,269987,0.75,4,1,No
52,36447,714,25,215943,0.39,1,3,Yes
62,68228,391,12,286978,0.55,4,2,No
33,103265,667,5,98263,0.58,0,2,Yes
25,70126,722,30,188742,0.68,4,3,Yes
64,40545,539,4,208252,0.78,5,3,No
34,75114,734,17,115850,0.3,2,4,Yes
34,113740,511,25,244204,0.24,3,1,Yes
43,95350,699,9,493991,0.11,5,3,No
30,77801,825,15,483996,0.69,1,2,No
34,33890,767,21,88064,0.27,1,1,Yes
55,141284,469,13,319422,0.09,3,3,No
34,72482,509,22,307572,0.7,3,1,No
31,83397,555,14,70553,0.43,2,4,No
62,21740,372,2,379068,0.68,4,5,No
23,50121,446,2,338679,0.47,1,3,No
52,31218,639,11,481792,0.29,0,3,Yes
63,91591,616,22,476149,0.15,3,1,Yes
31,108241,453,14,443602,0.38,3,3,Yes
64,54722,554,10,252356,0.07,5,1,Yes
25,69431,650,9,390969,0.5,5,5,No
32,71543,846,19,170127,0.37,5,1,Yes
44,62000,611,14,414867,0.16,1,3,Yes
30,91975,433,17,38202,0.45,5,2,No
48,50921,428,24,449403,0.65,3,4,No
52,119265,735,30,433481,0.78,1,1,Yes
23,108747,579,13,306352,0.45,0,2,Yes
22,50614,657,28,43805,0.15,0,1,Yes
39,81189,551,24,438790,0.66,1,2,No
40,37601,434,5,319504,0.57,3,3,No
42,113332,822,13,498133,0.77,2,4,No
51,143254,618,15,112214,0.45,2,2,Yes
43,91543,379,1,181010,0.32,4,0,No
64,40514,490,18,225156,0.77,2,1,No
22,103312,752,4,184596,0.45,5,2,Yes
43,87612,643,10,183587,0.06,3,4,Yes
37,110886,329,10,115168,0.41,2,4,No
23,139004,713,30,486599,0.05,4,4,Yes
23,124500,667,20,357996,0.6,0,5,Yes
35,36292,801,28,76231,0.47,1,2,Yes
21,51510,320,24,477389,0.13,2,2,No
34,48000,848,25,84414,0.66,1,3,Yes
31,128619,545,18,259756,0.45,1,0,No
31,139277,582,17,238888,0.14,5,5,Yes
30,50383,531,25,373408,0.17,5,2,No
24,31785,615,7,9886,0.67,0,5,Yes
61,60910,635,22,8771,0.32,4,3,Yes
32,59028,710,11,363327,0.67,3,1,Yes
36,44855,544,8,64070,0.1,3,0,Yes
60,44281,686,2,387855,0.23,3,5,No
64,133838,657,5,436888,0.62,4,4,No
61,24841,321,20,313830,0.53,5,0,No
52,117204,318,20,314337,0.28,4,1,No
34,80155,586,25,85630,0.75,4,2,No
52,46918,575,23,221504,0.21,2,2,Yes
36,76313,371,0,96210,0.69,1,5,No
37,144354,664,16,392645,0.57,4,3,Yes
53,144737,634,2,311909,0.14,4,2,No
52,148517,498,26,182418,0.47,2,2,Yes
49,131688,316,17,130890,0.75,1,0,No
61,145769,517,17,360239,0.51,5,1,No
57,37443,446,1,160559,0.45,5,4,No
41,52250,509,3,393728,0.32,3,4,No
34,21922,713,0,475327,0.64,0,3,No
24,51976,629,9,88764,0.73,4,1,No
60,31991,651,30,402140,0.61,4,0,No
18,124405,462,24,135530,0.59,0,4,No
52,73744,400,29,315613,0.19,4,3,Yes
49,42733,626,4,492849,0.68,5,2,No
53,22473,626,4,182010,0.08,4,2,No
30,28108,454,8,494261,0.62,4,5,No
23,48715,309,13,419481,0.21,0,0,No
31,133754,652,20,284062,0.42,5,4,Yes
54,142784,482,12,45345,0.57,2,5,Yes
32,128347,754,12,469482,0.62,2,5,Yes
64,146421,305,26,144548,0.72,0,5,No
21,141436,632,29,307899,0.26,2,2,Yes
57,52210,632,23,278005,0.22,3,3,No
33,134514,557,26,459346,0.8,3,3,No
45,57317,510,0,358385,0.21,5,4,No
33,85516,350,16,374143,0.55,0,5,No
21,53362,744,19,467893,0.76,1,0,No
62,74604,676,7,438920,0.72,5,3,No
43,135194,785,2,198982,0.38,4,1,Yes
45,24889,350,16,428055,0.53,1,3,No
49,109557,453,26,259488,0.45,4,0,No
62,93748,609,11,324549,0.31,5,5,No
19,51971,698,24,92781,0.16,2,3,No
48,70551,433,24,321497,0.65,2,5,No
20,23201,519,24,23767,0.12,3,2,No
25,126158,462,24,324698,0.51,1,0,No
41,125067,801,17,482583,0.5,0,2,Yes
32,128957,414,13,239180,0.3,4,2,No
60,109882,798,29,130274,0.15,2,4,Yes
48,57958,771,10,117619,0.65,5,5,Yes
26,99251,448,26,221261,0.4,4,5,Yes
56,25681,540,15,144640,0.59,0,5,No
62,121982,422,26,440361,0.06,4,5,No
19,66870,368,3,426071,0.11,3,0,No
25,148396,362,30,126652,0.18,0,2,No
24,102256,315,17,110366,0.14,0,4,No
61,87203,689,6,57650,0.19,4,4,Yes
56,48152,557,10,412595,0.56,4,2,No
59,70061,516,15,335527,0.09,2,2,No
33,77619,778,15,356722,0.08,4,1,Yes
52,78235,413,2,422046,0.07,0,0,No
47,93740,679,24,160539,0.57,5,4,Yes
27,57890,536,22,456346,0.45,4,0,No
55,110073,775,23,431716,0.33,5,5,Yes
35,81401,428,8,321359,0.56,5,4,No
22,31217,809,7,328356,0.47,2,3,Yes
46,68351,464,6,372761,0.06,1,3,No
56,53741,576,30,421836,0.68,5,4,No
51,40654,556,24,50577,0.31,3,1,Yes
60,81314,431,26,367606,0.35,5,3,No
62,21408,556,16,262572,0.64,0,5,Yes
40,148601,440,10,123352,0.19,2,5,Yes
22,62903,508,30,64999,0.06,3,0,Yes
47,104208,818,3,128958,0.73,4,2,Yes
23,127042,350,3,160267,0.43,5,0,No
63,132653,802,4,442470,0.31,4,5,Yes
61,21218,558,7,69383,0.66,1,0,No
21,70572,477,9,164294,0.07,4,5,No
46,78798,842,16,402835,0.2,3,0,Yes
40,121681,655,5,384025,0.17,2,5,Yes
23,142189,617,8,212111,0.6,1,4,Yes
49,129268,663,9,299431,0.28,3,4,Yes
59,50105,354,7,255323,0.63,2,0,No
35,89634,455,14,63928,0.08,3,2,No
32,137426,343,17,134895,0.51,4,1,No
57,85063,841,22,450374,0.29,3,5,Yes
49,27619,621,4,25428,0.19,1,1,Yes
26,31939,313,17,464962,0.66,3,3,No
54,38226,656,26,409822,0.36,0,3,No
27,45322,782,0,56138,0.48,4,2,Yes
37,137504,658,1,237546,0.07,3,0,Yes
23,78215,617,26,130606,0.64,2,5,No
20,36878,374,9,94393,0.27,4,4,No
59,26560,493,5,285276,0.57,5,3,No
28,58278,662,26,348238,0.62,2,0,No
60,56212,395,27,185981,0.14,1,1,No
34,114835,339,23,260129,0.27,5,2,Yes
49,143955,696,18,333598,0.59,5,4,No
21,93079,406,20,30695,0.22,5,4,No
21,43946,316,30,396742,0.69,0,3,No
34,138682,826,10,144969,0.28,3,0,Yes
58,51740,798,17,224046,0.35,4,4,Yes
36,130733,824,27,419529,0.12,3,1,Yes
22,27253,342,15,466613,0.16,3,1,No
49,99311,649,7,451862,0.26,4,2,Yes
39,52813,329,3,432791,0.09,5,2,No
23,84331,740,10,358655,0.19,5,1,Yes
52,47632,841,9,204257,0.36,0,1,Yes
39,68365,754,15,271567,0.33,0,0,Yes
18,87593,393,11,252055,0.2,1,4,No
37,53431,594,21,178652,0.11,4,0,Yes
39,57436,848,2,331950,0.29,4,2,Yes
28,38413,388,10,40210,0.61,2,2,No
30,115761,802,30,209247,0.43,2,2,Yes
59,58485,513,23,269739,0.76,2,4,No
20,88232,721,15,485273,0.15,0,3,Yes
26,131504,825,23,444190,0.21,1,2,Yes
29,36101,491,2,181204,0.26,1,2,No
40,28831,523,27,74611,0.06,5,0,Yes
31,104583,686,24,495993,0.76,3,0,Yes
50,71897,773,9,80177,0.38,1,3,No
35,25004,502,28,90862,0.41,2,5,No
58,108241,746,20,301683,0.17,4,3,Yes
26,65924,367,15,321971,0.7,3,3,No
40,41509,391,25,317313,0.57,5,3,No
27,139636,477,24,369140,0.37,0,0,No
36,57170,302,6,66568,0.71,1,2,No
64,63555,402,30,423310,0.73,5,0,No
22,34662,572,14,482487,0.09,4,1,No
64,138115,833,14,47095,0.14,2,1,Yes
40,124216,415,9,89692,0.07,0,5,No
47,85930,763,2,235287,0.49,0,2,Yes
42,67403,403,5,145079,0.21,1,3,No
45,56365,558,25,186197,0.68,4,2,No
51,82188,607,17,441138,0.4,2,1,No
62,96060,666,21,65210,0.68,2,5,Yes
64,118633,601,27,195826,0.47,2,2,Yes
42,46673,326,4,280521,0.65,2,3,No
27,83471,807,15,122790,0.33,1,5,Yes
31,37156,826,12,389294,0.76,5,5,Yes
59,77287,664,2,137872,0.55,5,0,Yes
63,21645,597,29,22192,0.5,5,3,Yes
47,79076,660,14,452806,0.31,1,0,Yes
58,114585,803,22,42901,0.75,4,1,Yes
42,136475,329,26,268113,0.3,3,4,No
31,95351,738,19,172919,0.68,1,2,Yes
52,70151,639,26,318175,0.35,2,4,Yes
51,87384,425,29,217209,0.63,5,3,No
27,119865,665,5,249064,0.73,5,0,Yes
52,53541,742,24,303231,0.4,4,3,Yes
28,92847,562,27,42473,0.44,2,3,Yes
28,107099,521,29,437595,0.3,1,1,No
38,100739,301,21,297799,0.09,5,3,No
38,70955,693,3,413475,0.54,4,2,Yes
39,29290,605,14,333067,0.14,2,1,No
62,120354,445,25,50814,0.32,5,4,No
24,78942,829,30,335169,0.31,3,3,Yes
34,102667,827,17,258269,0.16,0,4,Yes
19,50143,607,8,374155,0.55,0,2,No
29,44509,639,30,256697,0.18,5,2,Yes
59,107780,651,29,451212,0.63,2,2,No
35,56741,508,19,335570,0.24,5,4,Yes
28,46898,504,3,181172,0.27,0,4,No
33,144433,314,15,497962,0.31,5,0,No
35,119919,727,17,333402,0.16,5,1,Yes
52,132854,775,30,13947,0.38,3,5,Yes
43,105674,597,4,171090,0.11,5,3,No
33,82948,393,12,252668,0.37,3,1,No
23,81768,406,5,236962,0.3,2,2,No
61,63262,718,25,374025,0.3,3,3,Yes
60,25506,577,21,332605,0.55,0,0,No
64,40605,427,18,27510,0.63,2,1,No
64,98590,758,11,110077,0.32,5,2,Yes
59,48231,337,30,409423,0.25,0,3,Yes
29,99397,497,14,151145,0.42,3,3,Yes
30,97123,656,29,345327,0.64,3,2,No
21,33515,306,8,144262,0.53,4,4,No
56,107211,631,6,41855,0.08,1,1,Yes
19,58622,818,28,42846,0.41,5,3,Yes
43,36600,493,13,406358,0.79,1,4,No
44,47892,615,18,97079,0.31,2,0,Yes
44,103279,300,19,319614,0.38,0,3,No
32,89310,361,15,499558,0.27,1,3,No
25,41801,642,22,374712,0.42,2,0,Yes
24,57695,317,26,460021,0.17,3,0,No
64,48853,670,23,490628,0.24,1,5,No
63,24429,534,21,84949,0.58,0,5,Yes
57,24606,368,3,5768,0.15,4,3,No
29,24478,746,11,32255,0.74,4,2,Yes
30,134380,307,17,309090,0.28,1,0,No
60,103816,761,25,263464,0.48,4,4,Yes
34,60134,610,7,403773,0.29,2,0,No
34,89963,433,16,441535,0.41,5,3,No
53,131780,684,24,250956,0.73,0,3,No
38,90897,355,30,360300,0.1,3,1,No
25,45475,659,23,23691,0.69,0,4,Yes
22,86177,413,2,366837,0.47,3,1,No
43,41730,387,25,241115,0.55,4,0,No
33,41113,437,3,452679,0.09,2,1,No
53,40011,407,9,474525,0.62,3,3,No
45,75746,799,15,408479,0.15,4,2,Yes
46,143075,834,19,188214,0.77,3,0,Yes
64,62853,443,1,346066,0.65,1,3,No
29,105195,355,11,486133,0.42,0,0,No
54,56818,305,15,113165,0.74,5,1,No
47,57321,841,26,479010,0.18,5,1,Yes
40,41309,746,9,30993,0.79,2,5,No
33,38688,684,4,119121,0.59,4,0,Yes
31,48176,606,28,109537,0.12,2,5,Yes
27,88879,601,11,17324,0.45,0,0,No
24,87592,704,2,97981,0.58,5,1,Yes
62,104728,809,11,198504,0.51,3,0,Yes
54,109012,372,26,162234,0.37,3,5,Yes
46,29416,564,0,337347,0.24,2,1,No
20,59994,526,1,37383,0.23,3,5,Yes
32,86422,492,10,156858,0.75,3,0,No
53,28584,673,11,453573,0.23,3,2,Yes
64,144555,309,6,263352,0.77,1,0,No
63,113302,601,30,212026,0.21,4,0,Yes
36,142408,658,0,167331,0.34,4,3,Yes
30,38830,351,30,447095,0.06,5,2,No
59,105825,398,27,167723,0.73,0,1,No
38,141162,312,12,477807,0.13,3,1,No
54,97066,689,12,328224,0.32,2,4,Yes
44,23591,656,1,79659,0.68,3,2,No
46,113878,310,29,175828,0.64,0,2,No
37,145407,380,9,280899,0.68,3,0,No
42,136869,560,22,473486,0.74,1,3,No
23,146644,305,0,446920,0.73,0,1,No
53,41395,757,6,367440,0.63,4,1,Yes
19,74182,672,12,180738,0.49,4,3,Yes
39,36738,780,23,225195,0.47,1,5,Yes
49,22631,521,26,306805,0.06,4,3,Yes
33,37905,380,28,344421,0.59,5,5,No
35,39056,814,29,417744,0.22,1,5,Yes
22,129674,359,1,380837,0.67,4,2,No
53,137025,520,19,93802,0.47,4,5,Yes
47,141656,648,6,159926,0.79,5,3,Yes
62,135316,527,16,217314,0.21,3,3,No
36,109082,589,21,329380,0.59,0,0,Yes
40,55447,592,4,309638,0.46,4,2,No
51,74418,492,10,479628,0.75,0,5,No
30,57190,773,21,327624,0.25,0,4,Yes
60,46014,556,23,444018,0.09,4,4,No
46,149233,805,10,155130,0.46,0,1,Yes
53,92999,687,10,75084,0.44,5,3,Yes
39,127917,697,16,165574,0.28,1,0,Yes
64,70278,665,18,198269,0.79,5,3,Yes
53,145563,589,26,325348,0.1,2,1,Yes
26,21780,608,28,19263,0.48,1,3,No
56,111643,577,24,203160,0.25,4,4,Yes
36,79258,763,27,469766,0.05,1,2,Yes
55,117123,488,7,411322,0.79,5,3,No
23,62192,477,19,350456,0.41,2,5,No
64,79300,827,26,282540,0.69,1,4,Yes
32,124875,674,13,31455,0.68,0,4,Yes
37,110504,753,9,119547,0.66,4,1,No
26,119129,516,24,242948,0.39,0,2,No
49,63923,341,6,321634,0.72,0,1,No
21,109196,493,1,136720,0.33,4,0,No
35,148888,626,16,491949,0.36,4,5,No
22,22395,672,0,60546,0.24,3,2,No
37,122449,764,12,69396,0.39,2,0,Yes
40,141747,462,18,213217,0.79,0,2,Yes
28,117384,575,28,38588,0.48,5,4,Yes
54,35779,663,13,69202,0.67,0,0,Yes
39,91028,779,30,382303,0.25,4,2,No
21,49722,759,25,228200,0.77,4,2,Yes
46,27111,564,17,479672,0.06,1,0,Yes
61,131391,838,19,381953,0.75,0,2,Yes
51,29984,685,13,288973,0.72,0,1,Yes
30,117552,384,14,447274,0.1,4,1,No
59,113176,615,13,209303,0.5,5,0,Yes
26,92328,542,23,108180,0.64,5,4,No
59,144243,768,4,351859,0.35,0,3,Yes
48,46924,641,15,41984,0.12,2,0,Yes
24,72703,476,4,203742,0.67,3,5,No
21,52577,429,21,400393,0.4,4,0,No
36,27711,382,12,154755,0.25,4,0,No
59,105548,659,27,191205,0.1,0,5,Yes
47,146216,387,15,364186,0.53,5,5,No
48,119869,831,14,219375,0.08,3,5,Yes
52,121971,770,30,68276,0.64,3,0,Yes
38,145093,797,4,16693,0.63,5,1,Yes
48,124763,806,20,402358,0.29,4,0,Yes
36,24096,653,30,383800,0.4,4,4,Yes
48,86555,715,29,442838,0.55,4,3,Yes
49,109848,350,22,93564,0.77,2,3,No
19,95012,362,5,490161,0.44,0,4,No
27,28254,388,28,201512,0.8,2,0,No
19,145410,489,12,66291,0.29,4,3,Yes
19,117955,647,15,7472,0.44,3,1,No
41,97120,837,29,190718,0.14,0,3,Yes
34,25965,475,9,85836,0.47,0,5,No
49,97000,663,26,297693,0.45,5,4,No
33,136957,782,1,345698,0.69,4,3,Yes
33,97975,418,12,476150,0.8,4,4,No
63,77987,468,16,424042,0.79,4,0,No
56,123025,446,0,256666,0.23,4,3,No
48,126712,736,3,266887,0.3,4,4,Yes
60,52963,738,17,335790,0.26,4,1,Yes
41,113976,488,5,84142,0.2,0,1,Yes
18,23273,459,27,144873,0.16,2,2,No
28,35330,701,11,391081,0.43,3,3,Yes
38,41494,317,24,114530,0.7,4,0,No
21,96422,439,25,486707,0.49,3,5,No
24,142089,414,26,260940,0.7,5,2,No
43,23212,627,30,364491,0.77,0,3,Yes
64,121059,524,29,467526,0.34,3,1,Yes
29,103441,738,25,97358,0.68,0,0,Yes
48,107594,849,23,124343,0.09,1,1,Yes
34,21080,685,19,267402,0.41,2,3,No
50,52675,820,12,405084,0.33,1,5,Yes
28,42007,552,27,11817,0.2,0,0,No
45,133805,397,1,305656,0.38,5,0,No
49,102641,370,16,298000,0.38,1,2,No
18,115815,850,22,410308,0.66,0,0,No
64,66815,746,9,456475,0.7,1,3,Yes
45,103482,389,18,363780,0.54,0,5,No
59,20639,729,29,135571,0.53,2,5,No
24,83593,518,21,451310,0.13,5,4,No
19,138948,406,4,349301,0.48,2,4,No
59,98038,775,20,41123,0.26,2,0,Yes
41,123494,753,11,456247,0.27,0,4,Yes
21,113899,843,17,471656,0.12,3,5,Yes
61,23736,425,29,355665,0.53,1,3,No
36,142434,446,8,190930,0.49,1,2,No
43,36473,579,10,6158,0.22,1,1,Yes
28,148771,323,3,195545,0.25,5,1,No
57,145801,419,9,366042,0.63,1,3,No
60,54019,596,0,261653,0.64,2,2,No
28,127598,381,1,200792,0.42,3,3,No
62,106623,747,8,285278,0.16,1,0,Yes
20,135036,769,22,283930,0.09,3,2,Yes
29,114025,722,25,95933,0.25,0,5,Yes
20,56820,844,17,451206,0.6,0,4,Yes
59,104861,323,15,474179,0.5,5,0,No
44,77589,360,22,449908,0.59,1,4,No
19,85807,383,13,322174,0.4,4,0,No
33,38414,524,3,15494,0.62,5,0,No
19,147378,485,25,471242,0.41,2,0,No
47,44220,674,1,31273,0.11,5,0,Yes
37,80531,371,11,361184,0.11,1,2,No
55,130002,373,19,412976,0.67,2,2,No
45,134193,640,4,43302,0.52,1,0,Yes
42,62425,452,28,337966,0.26,2,3,No
49,29387,395,29,465365,0.62,4,0,No
27,134680,744,3,312684,0.15,4,0,Yes
59,96815,409,14,486715,0.53,5,3,No
57,47584,757,2,430646,0.79,0,3,Yes
50,64783,350,21,305563,0.16,5,0,No
30,59809,676,16,139624,0.16,1,1,Yes
58,74327,372,7,326715,0.4,4,1,No
59,144494,511,11,421838,0.53,4,3,Yes
64,135814,731,20,53829,0.07,5,0,Yes
54,139067,467,7,403212,0.42,1,5,No
33,127012,630,25,301376,0.11,5,4,Yes
62,30857,793,19,329227,0.23,5,4,Yes
39,62261,442,19,321178,0.58,5,0,No
37,93588,744,4,240621,0.6,1,0,Yes
60,36995,693,20,44379,0.6,0,0,Yes
44,135437,811,26,167074,0.1,4,4,Yes
58,33580,627,5,303012,0.64,2,4,No
33,38240,558,4,205721,0.37,1,3,Yes
51,143279,736,20,293676,0.41,1,2,Yes
49,103446,648,28,41861,0.36,1,3,Yes
43,95752,814,7,209732,0.69,5,3,Yes
42,124533,748,21,419451,0.56,5,1,No
19,143199,698,17,226870,0.43,1,5,No
29,66111,513,3,375676,0.68,4,3,No
57,110447,845,3,139651,0.65,2,3,Yes
26,54866,588,4,194016,0.05,0,3,No
29,100974,558,30,30619,0.41,3,3,Yes
43,93401,557,14,288973,0.08,4,2,Yes
26,102093,687,5,211179,0.28,4,1,No
27,32211,844,26,25912,0.65,3,4,Yes
49,78985,564,20,176406,0.76,3,5,No
51,53268,612,15,178073,0.23,1,0,No
37,23646,339,13,170413,0.07,2,4,Yes
56,75371,509,13,410879,0.35,4,1,No
19,137051,571,15,27104,0.3,4,3,Yes
18,62816,435,26,440539,0.56,0,4,No
53,109460,359,21,446493,0.42,3,3,No
41,64112,809,23,247379,0.35,3,5,Yes
44,71048,814,3,415856,0.22,4,2,Yes
19,74911,314,10,153583,0.67,3,2,No
48,95446,554,18,194439,0.24,1,5,Yes
31,21778,834,24,365379,0.09,0,5,Yes
19,65752,534,18,180726,0.47,4,1,No
46,104977,430,26,384616,0.29,5,5,No
32,147707,316,7,99428,0.58,0,4,No
29,90726,484,9,322377,0.11,5,2,No
54,100840,690,27,399265,0.77,1,5,Yes
45,125301,722,4,108487,0.19,0,1,Yes
37,47289,741,15,72837,0.32,5,1,Yes
56,64788,311,24,200832,0.41,3,1,No
41,24747,819,2,265831,0.72,4,4,Yes
38,94822,379,25,231105,0.59,0,5,No
27,20045,601,9,325642,0.16,2,4,No
63,115278,515,23,381861,0.38,4,1,Yes
31,27758,547,29,390810,0.46,0,0,Yes
54,144325,840,28,115601,0.58,4,5,Yes
35,145076,571,12,232757,0.48,5,5,Yes
41,43437,432,6,243738,0.39,0,4,No
31,39585,304,11,172038,0.62,0,4,No
51,118759,841,22,441921,0.33,3,0,Yes
29,29854,440,13,396291,0.79,0,4,No
39,72076,782,26,121052,0.76,2,4,Yes
23,76950,604,9,244109,0.58,3,5,No
53,37349,644,8,459706,0.71,2,2,No
62,116228,569,11,189717,0.34,5,0,No
53,41348,407,23,488641,0.49,2,2,No
39,54296,773,2,204303,0.25,1,5,No
31,121280,381,29,263561,0.71,2,0,No
33,39455,383,12,208253,0.4,0,0,No
53,98824,589,5,357785,0.45,4,0,No
42,74021,370,26,191104,0.7,3,4,No
49,91923,474,5,340829,0.65,3,1,No
50,120825,762,20,151104,0.29,3,3,Yes
62,59293,694,18,200293,0.12,4,1,Yes
53,119430,390,24,158315,0.17,2,4,No
37,108552,768,6,50915,0.3,5,4,Yes
35,66116,733,3,376106,0.28,1,3,Yes
55,140461,548,21,212041,0.08,0,4,Yes
20,60484,540,4,488639,0.37,5,0,No
40,50215,795,0,284523,0.13,3,2,Yes
49,101638,639,17,339545,0.22,0,2,Yes
62,23404,770,16,84146,0.64,2,0,Yes
33,57260,762,8,94416,0.42,5,1,Yes
22,120647,574,8,212323,0.33,1,2,Yes
21,85642,314,20,138703,0.19,3,0,No
38,100731,340,23,134140,0.7,2,1,No
57,66009,507,9,103567,0.73,5,5,No
31,112689,359,19,438668,0.44,1,2,No
56,148824,664,16,328340,0.74,5,0,Yes
48,137842,539,12,280974,0.4,3,2,Yes
31,49605,459,28,160668,0.13,2,2,No
23,130879,696,3,48484,0.06,0,2,Yes
29,73205,799,22,99756,0.15,5,3,Yes
33,57569,508,26,292916,0.52,4,1,No
34,140827,432,17,272260,0.29,3,2,No
62,25580,680,17,348983,0.54,1,0,Yes
40,134902,732,21,221125,0.43,1,3,Yes
31,25400,688,8,128085,0.3,4,4,Yes
24,59643,731,2,6636,0.21,4,4,Yes
63,116185,573,6,439806,0.11,2,1,Yes
49,148458,650,25,359482,0.64,4,0,Yes
32,116032,433,14,12811,0.66,3,3,No
61,147319,365,29,151295,0.46,5,0,No
34,138977,504,8,146653,0.17,4,3,Yes
58,106173,597,26,288063,0.25,3,5,No
64,126960,416,28,88018,0.77,0,5,No
61,59015,566,8,447657,0.22,4,5,No
51,91713,448,26,138676,0.09,0,3,No
22,92805,493,3,462871,0.46,5,4,No
62,34974,478,17,396816,0.25,1,5,No
44,34037,447,30,136279,0.77,5,1,No
40,104292,764,16,229998,0.48,4,1,Yes
57,36167,304,21,144535,0.77,1,0,No
31,108754,825,20,172518,0.64,5,3,Yes
32,110703,579,5,488742,0.59,0,5,No
60,63148,798,6,368916,0.67,1,3,Yes
50,92153,735,24,17671,0.5,0,2,Yes
48,41534,515,9,276620,0.06,2,1,No
52,110995,814,9,272130,0.34,5,3,Yes
34,142790,436,26,375302,0.21,5,0,Yes
45,106078,579,5,426806,0.38,0,5,Yes
36,76879,431,5,413742,0.4,2,4,No
63,139894,692,28,47001,0.15,1,5,Yes
40,85839,780,30,320386,0.07,0,4,Yes
49,49756,812,18,11803,0.15,2,1,Yes
57,32683,718,28,56446,0.69,0,5,Yes
30,69485,501,7,16905,0.62,3,1,No
37,118231,761,8,395439,0.65,5,2,No
52,31025,501,0,7461,0.26,3,1,No
22,106426,451,15,242321,0.23,1,3,No
26,38715,521,5,63687,0.08,3,3,No
46,90097,378,22,141745,0.4,5,3,No
23,118383,499,26,474706,0.34,4,3,No
42,122067,398,7,444988,0.68,2,2,No
48,112943,512,14,396004,0.56,5,1,No
39,107116,442,11,80956,0.16,5,1,No
19,95705,688,9,254127,0.79,4,1,No
62,37116,673,15,87863,0.63,3,2,Yes
22,56744,351,14,296708,0.59,1,2,No
44,144697,434,10,336836,0.21,4,3,Yes
42,107579,710,23,17251,0.73,5,5,Yes
25,136072,769,6,346200,0.41,1,2,Yes
18,22124,411,7,218157,0.27,0,2,No
37,124956,824,10,400121,0.54,5,0,No
61,58051,343,8,450424,0.21,4,3,No
40,27176,696,25,473267,0.73,0,3,No
49,111310,560,6,198166,0.69,4,0,No
28,141293,844,14,414950,0.4,2,1,Yes
56,84818,687,14,249796,0.19,1,5,Yes
64,140395,775,15,425102,0.42,0,0,Yes
41,38676,709,2,199683,0.16,3,0,Yes
28,65177,315,15,172149,0.25,4,5,No
46,110296,401,14,272805,0.41,5,5,No
43,130623,485,24,497451,0.07,0,0,No
33,20997,324,0,8838,0.62,4,2,No
52,79330,371,13,47073,0.2,4,0,No
37,63769,317,23,146450,0.7,4,4,No
63,122968,631,21,406274,0.07,0,0,Yes
20,137045,396,10,465741,0.45,0,1,No
18,140179,311,2,80113,0.63,4,1,No
64,136367,310,8,483620,0.23,3,5,No
18,98653,462,5,249571,0.58,5,1,No
34,140403,582,30,356950,0.59,1,0,No
19,31231,540,22,301028,0.53,4,3,No
46,115287,344,15,390157,0.32,3,1,No
