Age,Monthly_Charges,Total_Charges,Tenure_Months,Number_of_Services,Support_Calls,Contract_Length,Payment_Delay_Days,Churn
45,72.52,4321.61,17,4,7,1,22,Yes
51,22.1,7618.28,37,1,5,1,10,Yes
62,96.92,1193.34,60,5,0,36,16,No
65,21.65,6765.7,49,6,10,12,19,Yes
64,20.16,7302.13,56,4,8,12,30,Yes
42,100.09,6712.25,34,3,10,36,10,No
27,44.57,7726.36,30,5,2,1,10,No
31,44.95,2192.6,27,2,2,12,15,Yes
59,104.93,6077.48,51,1,8,1,6,Yes
63,26.98,9440.88,9,1,3,24,21,Yes
47,60.74,6302.45,20,3,7,12,0,Yes
58,39.43,6307.7,47,1,10,1,22,Yes
42,95.42,7496.18,19,1,3,24,29,Yes
31,106.03,3665.44,68,7,1,1,14,No
52,113.75,7154.52,12,4,4,1,17,Yes
69,53.18,9204.22,5,5,10,24,27,Yes
65,31.6,603.51,69,4,2,12,28,Yes
51,30.23,8766.07,25,4,3,36,13,No
27,75.4,2576.87,31,1,2,36,12,No
52,142.96,4831.27,46,7,0,24,23,Yes
28,48.3,8597.3,34,5,3,1,1,No
28,53.38,8327.17,41,1,8,36,19,No
38,33.12,8973.31,68,6,6,24,21,No
38,98.72,9433.96,38,7,5,36,23,Yes
39,108.38,4747.99,46,6,9,1,27,Yes
62,103.58,6735.46,69,7,8,24,10,No
24,131.95,4209.55,27,1,3,12,18,Yes
34,83.24,3831.81,43,4,5,24,27,Yes
19,37.48,4600.16,71,6,2,24,21,No
29,57.62,7559.22,45,2,2,36,29,No
59,106.12,5263.69,18,6,9,36,5,Yes
35,99.71,8233.57,32,2,9,12,16,Yes
28,89.03,7579.58,2,7,7,36,21,Yes
33,108.79,694.55,41,4,4,36,0,No
66,102.86,6487.26,20,4,7,36,24,Yes
68,134.57,4647.43,58,1,8,1,19,Yes
35,96.18,4837.98,38,5,1,24,4,No
52,121.22,8274.54,1,6,6,36,0,Yes
43,52.33,5702.28,69,1,1,1,12,No
33,108.16,8913.41,54,1,6,24,0,Yes
23,137.29,7271.65,14,3,10,12,11,Yes
61,70.15,5751.98,25,1,2,24,8,No
60,121.28,7668.11,9,5,7,1,21,Yes
64,114.22,864.32,61,1,3,1,28,Yes
64,27.74,757.29,52,4,8,12,25,No
65,95.6,1291.82,8,5,3,1,29,Yes
59,36.92,4656.87,16,6,1,12,12,No
29,145.75,2736.78,8,4,3,12,9,Yes
30,125.48,9850.48,23,7,4,1,15,Yes
21,34.26,5651.76,34,3,7,1,5,No
56,35.83,6792.95,18,3,2,36,20,No
19,97.28,3148.79,44,5,8,36,21,Yes
43,64.84,3557.07,15,6,8,12,29,Yes
44,24.54,3686.89,15,7,10,1,7,Yes
44,90.41,7137.99,23,2,9,36,22,Yes
32,70.42,5000.21,65,7,2,36,6,No
25,33.14,5417.99,71,2,7,36,24,Yes
24,124.25,6124.03,32,5,5,36,24,Yes
64,138.96,7803.71,32,5,10,12,12,Yes
63,118.36,1358.51,33,7,5,24,24,Yes
57,126.91,7880.3,43,7,1,1,16,Yes
29,48.14,5850.73,13,4,7,1,11,Yes
30,54.26,6856.41,9,3,6,36,26,Yes
60,47.11,3611.74,62,5,1,12,10,No
34,119.46,4389.17,57,1,3,24,5,No
34,143.23,2696.08,48,4,4,24,14,Yes
53,113.19,9803.35,43,3,8,1,4,Yes
38,134.59,5221.53,67,4,9,12,15,Yes
25,103.03,9962.73,32,3,1,12,23,Yes
22,70.4,5152.97,60,1,6,1,10,No
43,75.35,2587.64,1,3,4,24,9,Yes
33,29.79,5320.8,57,4,1,12,28,No
53,24.09,876.16,69,7,9,36,7,No
45,110.41,9095.31,69,3,2,12,23,Yes
46,77.0,8276.23,68,4,4,1,4,No
64,91.79,7395.29,61,5,9,1,9,Yes
29,92.5,6293.35,8,1,0,36,26,Yes
54,56.06,6008.43,7,4,6,24,9,Yes
47,81.87,9968.92,37,2,0,24,0,No
40,81.2,3140.98,42,2,5,36,12,No
33,70.5,7907.0,32,6,5,12,19,No
31,126.69,6023.35,17,6,0,1,22,Yes
27,78.65,9770.87,28,3,6,36,17,Yes
24,98.47,8364.13,70,5,7,1,22,No
62,136.42,9985.99,48,5,2,1,4,Yes
69,132.61,6089.09,54,2,9,36,15,No
54,135.75,2443.17,42,3,0,24,5,Yes
46,55.1,5285.03,36,5,1,24,21,No
20,24.55,7255.56,66,5,0,36,30,No
32,53.94,7856.42,31,7,8,36,20,No
53,56.23,504.84,65,3,3,12,9,No
64,138.22,5297.76,3,4,6,36,6,Yes
63,104.4,2734.73,13,2,4,1,19,Yes
69,30.62,8811.66,31,6,8,24,28,No
36,37.6,1952.6,29,7,8,1,15,Yes
30,40.24,6831.33,57,5,5,24,0,No
59,101.95,3027.59,33,7,4,1,24,Yes
38,115.6,3887.15,53,7,9,36,6,No
54,131.75,9435.31,10,4,0,36,24,Yes
44,142.28,2784.26,63,4,3,12,11,Yes
69,46.22,1402.53,65,4,4,24,26,No
46,60.27,1158.21,2,4,8,36,24,Yes
37,51.24,5293.84,2,1,1,24,22,Yes
42,66.64,6596.26,69,1,1,36,14,No
23,138.91,3609.29,37,6,2,12,1,Yes
53,94.76,7057.47,2,3,2,36,26,Yes
19,115.96,1079.82,61,2,6,36,17,Yes
39,83.72,8644.68,40,3,0,12,3,No
49,23.75,8257.39,63,7,1,1,24,No
33,28.35,9862.21,25,1,10,24,12,No
35,89.93,9396.8,38,3,0,1,22,No
22,113.44,3883.87,37,3,8,1,8,Yes
53,47.99,4293.12,27,4,9,1,3,No
47,113.85,7586.67,50,5,8,24,8,Yes
62,125.39,1773.79,34,1,2,12,22,Yes
36,73.55,3483.14,44,1,2,36,23,Yes
40,117.03,1626.14,72,3,0,36,0,No
51,72.52,4821.42,4,5,4,1,24,Yes
30,108.19,5744.04,52,3,2,24,27,No
60,119.32,2506.02,55,2,1,1,7,Yes
46,148.95,753.0,12,1,2,12,0,Yes
53,64.9,7333.88,14,4,7,36,29,No
39,73.44,690.05,35,4,7,36,28,Yes
69,41.53,9747.32,6,4,0,36,15,No
69,46.53,2605.27,47,6,1,36,23,Yes
64,110.14,6807.05,23,6,0,12,14,No
53,139.22,4630.14,68,1,7,24,14,Yes
26,71.3,1066.9,65,1,0,24,4,No
56,43.38,4985.74,59,4,5,12,18,No
68,57.06,5409.23,9,7,9,36,23,Yes
36,79.16,8619.49,58,1,10,24,10,Yes
55,57.78,7457.32,48,4,7,12,26,No
23,50.37,1253.37,63,2,7,1,18,Yes
69,115.68,2487.05,9,2,6,12,23,Yes
64,21.02,3462.93,44,2,7,36,20,Yes
32,90.1,1605.87,46,3,7,36,23,Yes
37,123.19,4840.54,15,3,9,36,2,Yes
26,54.61,9850.94,53,5,2,1,25,No
49,98.43,5388.82,48,5,1,24,21,No
21,106.96,7547.88,72,5,3,36,27,No
67,105.15,6987.91,42,2,4,1,21,Yes
35,77.96,8574.16,17,2,1,12,3,No
22,65.06,2549.37,35,2,10,24,20,Yes
37,128.67,7661.35,31,1,7,24,15,Yes
40,118.6,8872.87,4,1,7,12,11,Yes
28,61.76,2129.34,48,2,3,24,27,No
54,33.39,3794.62,14,4,4,12,6,No
39,29.33,9715.97,25,5,10,1,0,Yes
21,32.26,7917.48,46,3,4,36,23,No
46,95.77,3184.61,48,5,4,1,10,No
61,26.72,5857.45,40,4,8,36,14,No
51,63.8,4341.1,50,6,8,24,18,No
30,117.92,5154.67,7,1,10,12,22,Yes
59,58.27,3874.08,60,7,3,12,14,No
26,119.23,3153.64,35,2,0,1,8,No
59,116.91,6910.25,63,1,7,1,12,No
48,51.96,7896.15,20,1,10,24,17,Yes
24,114.75,8802.59,16,4,0,12,28,Yes
21,117.21,1975.63,22,1,6,36,25,Yes
36,71.67,8317.13,36,1,3,24,25,Yes
59,47.35,2920.61,19,7,0,24,22,Yes
47,87.77,4559.7,2,5,3,24,16,Yes
48,139.78,9063.72,68,5,6,12,4,No
52,103.15,4817.78,7,6,7,1,26,Yes
38,42.48,2372.1,47,4,1,12,15,No
48,108.76,2018.75,49,7,8,36,6,No
36,75.54,4993.35,43,2,4,12,29,Yes
48,96.9,7745.39,32,7,10,36,20,Yes
49,115.43,9973.45,17,5,7,36,4,Yes
19,86.94,7980.38,14,7,1,36,21,Yes
69,125.82,8831.61,32,6,1,12,25,Yes
27,113.88,7604.41,60,1,3,36,25,No
19,99.96,9006.63,60,6,3,36,10,No
19,39.6,1224.79,52,6,2,24,15,No
41,128.67,9334.35,66,3,4,24,29,Yes
34,141.67,4265.86,4,5,1,12,29,Yes
49,37.81,9255.34,63,6,0,24,26,No
33,83.47,1219.46,33,6,3,24,21,Yes
33,53.66,7294.81,1,3,5,1,25,Yes
63,118.09,7489.04,64,2,5,12,12,No
56,113.81,9970.65,37,1,1,12,1,No
48,38.32,7804.13,70,5,5,24,11,No
60,134.01,4134.45,7,7,3,12,11,Yes
41,43.53,5793.86,24,2,9,12,9,Yes
18,123.64,3982.23,68,7,0,12,26,Yes
28,79.41,2362.18,55,7,0,12,25,No
38,62.68,2860.77,3,4,1,24,12,Yes
21,40.57,2609.1,23,2,3,1,11,No
24,41.79,5713.75,36,4,7,24,24,Yes
43,106.05,9108.53,57,4,2,1,18,Yes
64,91.56,9170.9,48,5,10,12,16,Yes
67,35.87,1020.26,13,3,4,36,26,No
29,34.65,1259.04,61,4,2,12,15,No
48,29.4,2828.63,24,1,7,12,16,Yes
34,116.69,2923.06,43,5,3,36,24,Yes
50,112.54,1401.45,33,6,10,12,5,Yes
28,27.6,4190.4,24,6,7,12,22,No
45,92.84,6083.39,22,4,7,36,17,Yes
49,31.01,5992.54,52,5,8,12,10,No
18,137.49,5662.58,6,1,1,12,29,Yes
64,137.93,3717.38,19,5,10,1,11,Yes
45,110.77,7211.33,29,7,9,24,16,Yes
59,140.4,8351.6,64,5,6,12,1,No
24,125.49,3789.61,14,7,9,12,12,Yes
19,127.71,1312.59,30,6,0,12,18,Yes
59,94.06,3315.14,71,4,3,1,18,Yes
41,59.79,1805.0,21,2,3,12,23,Yes
21,48.31,4939.91,65,5,3,24,3,No
61,62.54,1981.38,4,4,6,36,0,Yes
36,101.7,4897.03,46,6,4,1,1,Yes
43,42.45,2599.53,8,1,4,36,24,Yes
28,53.62,7517.95,18,7,2,1,17,Yes
57,80.85,761.9,60,1,9,12,11,Yes
67,50.3,5770.09,45,2,4,1,8,No
60,96.52,2110.14,72,1,4,12,4,No
28,140.01,509.42,31,4,7,36,15,Yes
62,117.25,8757.4,28,2,10,36,3,Yes
20,106.64,6879.51,64,7,1,24,19,No
29,95.75,1439.96,37,6,7,24,2,No
20,83.43,6808.69,67,4,3,1,17,No
59,44.25,6310.65,68,6,8,1,7,No
44,136.31,4996.89,35,6,7,12,21,Yes
66,52.31,4482.95,36,2,4,36,24,No
19,31.87,8927.16,57,2,4,36,1,No
66,117.5,2828.91,70,4,8,1,11,Yes
33,42.83,4283.95,4,2,4,36,0,Yes
19,68.35,3626.6,49,4,8,24,23,No
47,23.68,7826.41,39,1,5,1,23,Yes
37,37.82,9206.42,18,7,10,24,20,Yes
55,42.52,8572.93,60,1,10,12,17,No
45,27.07,8078.19,10,7,0,24,9,No
42,105.37,9874.5,23,5,10,1,20,Yes
49,128.81,7122.87,68,3,7,24,7,No
27,68.53,7635.01,59,3,0,24,29,No
59,133.69,9836.62,7,1,1,1,29,Yes
57,47.74,566.41,13,5,5,12,3,No
50,62.3,6523.46,3,3,4,24,29,Yes
30,39.6,7520.23,40,4,1,1,17,Yes
58,100.67,9219.36,11,4,5,24,2,Yes
59,74.58,8896.52,51,2,6,24,2,No
64,99.73,8498.63,23,3,2,36,24,Yes
54,119.02,9485.02,32,6,10,24,28,Yes
33,90.94,5605.1,41,4,7,12,11,Yes
62,101.59,565.74,42,3,3,24,18,Yes
39,141.58,605.02,38,2,9,1,16,Yes
37,58.88,5674.07,67,1,8,1,22,Yes
67,66.69,4635.09,72,5,6,36,16,No
60,113.3,4786.83,72,6,2,36,21,Yes
44,99.47,4303.85,42,2,4,24,25,Yes
58,43.21,9218.4,43,2,8,36,3,No
33,68.9,3912.12,33,2,8,12,6,Yes
51,80.82,8634.16,37,5,7,36,22,Yes
49,74.52,9077.22,57,4,7,1,30,Yes
43,43.18,5245.27,64,3,8,36,6,No
42,140.18,4745.91,64,1,4,12,29,Yes
19,119.1,7729.7,60,7,10,12,21,No
29,82.58,7225.73,52,1,8,36,6,Yes
57,108.41,3621.08,72,6,5,36,7,No
26,136.65,1474.21,68,5,5,36,18,No
29,37.7,3016.1,27,1,10,1,20,Yes
43,52.55,1744.77,59,6,9,1,29,Yes
26,90.55,3299.96,19,6,5,12,25,Yes
27,123.87,2987.3,3,5,6,36,26,Yes
49,24.71,6558.26,39,5,8,24,8,No
51,147.92,9567.71,66,3,2,12,23,Yes
65,79.14,7014.57,56,3,5,1,21,No
37,66.7,9303.17,6,5,9,12,28,Yes
56,58.05,7949.26,28,3,4,1,8,No
19,42.67,7414.84,48,4,3,24,13,No
18,122.9,4433.59,48,2,7,36,25,No
68,144.2,3585.55,67,1,2,36,28,No
53,73.77,8539.64,54,1,1,36,20,No
41,143.81,9101.24,16,7,3,24,17,Yes
44,127.09,4792.88,35,1,2,24,30,Yes
19,82.54,586.1,30,1,6,24,8,Yes
48,107.62,8029.05,48,4,3,24,29,Yes
31,76.55,3208.15,69,4,9,1,4,Yes
19,92.63,593.93,8,2,8,12,7,Yes
46,27.55,8147.39,51,5,10,24,23,Yes
32,110.51,5415.43,10,3,4,1,3,Yes
29,26.87,7009.5,28,2,2,12,19,No
54,126.22,9189.55,36,7,1,12,13,No
45,127.24,5641.15,60,1,5,24,16,No
37,50.82,5280.34,10,3,5,24,20,Yes
56,62.08,3261.29,14,7,0,12,30,Yes
41,82.57,3399.34,63,2,6,12,15,No
38,97.57,8067.15,47,1,4,1,8,No
27,57.36,4765.78,69,2,6,24,27,No
63,97.02,2053.5,56,1,3,12,4,Yes
31,58.71,1398.02,6,6,4,12,4,Yes
54,27.21,4992.74,19,1,6,36,29,No
35,20.33,4917.07,52,6,5,24,5,No
41,33.15,6707.85,62,4,0,1,5,No
31,122.99,4975.14,49,1,0,1,7,No
51,144.99,1863.02,11,2,1,36,15,Yes
29,75.51,5324.13,46,3,10,24,13,Yes
39,86.65,9114.5,69,4,10,1,0,No
23,39.09,2014.69,45,6,2,36,15,No
53,91.63,7052.67,58,3,0,1,14,No
62,38.81,6141.66,32,6,9,1,4,No
53,99.46,7611.56,10,7,1,36,8,No
39,141.32,1930.7,13,5,1,12,30,Yes
31,45.44,9445.25,13,3,6,12,2,No
33,119.39,6399.18,36,5,10,1,30,Yes
53,23.06,8547.18,19,7,5,24,26,No
42,68.81,2842.76,7,5,8,24,6,Yes
49,34.4,7524.42,15,4,9,24,6,No
50,65.82,7919.79,46,3,4,36,15,No
62,42.56,4275.64,48,6,2,1,27,No
53,68.53,4147.56,66,1,0,36,27,No
37,74.28,6749.06,4,4,0,24,25,Yes
35,59.08,1387.37,3,4,1,36,2,No
55,105.36,7488.43,3,1,10,12,14,Yes
20,139.45,907.42,69,3,10,24,6,Yes
40,72.08,2310.61,28,6,2,24,2,No
49,45.0,6809.37,23,4,10,12,15,Yes
62,55.19,1434.07,30,5,9,12,30,Yes
33,131.02,9732.5,62,1,9,1,5,Yes
22,94.31,8749.76,51,6,4,36,7,Yes
21,79.15,6449.87,41,2,6,1,15,Yes
38,39.45,8281.05,64,4,3,1,23,No
57,78.46,8932.01,43,6,9,1,5,No
68,56.2,2965.02,58,5,10,1,15,Yes
31,142.61,8569.41,59,3,5,12,1,Yes
56,134.93,2350.54,40,3,5,12,0,Yes
48,30.91,4426.75,46,1,10,36,18,No
31,87.16,5803.47,62,5,1,36,13,No
23,49.26,7281.96,49,1,5,36,18,No
29,73.4,786.34,23,4,4,12,22,Yes
33,133.99,3259.84,44,1,10,24,3,No
34,88.58,6280.93,44,2,5,24,1,No
62,63.45,3895.0,19,1,3,36,1,No
40,47.03,7862.74,44,1,0,24,11,No
31,124.04,6690.7,11,4,8,1,22,Yes
24,101.19,2726.81,60,5,2,36,23,No
63,80.85,1886.33,38,6,0,24,10,Yes
49,48.27,6475.95,3,6,3,1,20,Yes
32,63.45,4779.44,16,2,6,1,17,Yes
61,144.78,2105.09,9,1,3,1,18,Yes
34,87.61,3600.55,41,4,10,1,16,Yes
58,72.09,3378.94,38,4,3,24,30,Yes
64,87.78,1527.25,69,6,8,12,25,No
61,121.27,5695.64,65,4,10,1,3,Yes
51,64.21,7754.66,35,5,5,36,22,No
22,43.23,5966.94,35,1,8,24,25,No
62,96.04,8349.77,48,3,1,1,11,No
44,106.48,1711.9,8,6,6,36,24,Yes
69,112.65,4638.31,27,7,6,1,2,Yes
40,134.66,6289.44,9,7,7,12,15,Yes
57,68.25,6922.01,30,6,9,1,3,Yes
31,29.8,7109.97,14,2,10,12,27,Yes
32,144.59,7425.17,23,3,8,36,5,Yes
60,76.55,6688.58,29,5,7,24,0,Yes
50,101.02,1395.17,26,7,1,1,4,No
48,106.62,7105.4,15,6,2,12,9,Yes
52,91.05,7385.44,67,1,1,36,30,No
34,46.68,9938.06,16,3,0,1,13,No
45,118.17,7086.94,13,3,6,1,4,Yes
36,124.49,7024.89,24,7,7,1,9,Yes
63,91.89,5390.73,62,6,4,12,24,Yes
40,83.51,8745.27,57,3,9,24,8,No
49,34.81,9969.93,36,2,10,36,12,No
57,30.91,7900.93,60,1,8,12,16,Yes
30,64.14,6318.75,22,4,3,24,18,Yes
37,60.41,1250.07,3,1,0,36,28,Yes
52,143.98,7404.02,36,7,3,12,19,Yes
22,121.87,7231.33,36,6,4,12,27,Yes
26,105.79,7867.9,10,3,10,24,0,Yes
46,87.29,1683.28,21,1,7,36,8,No
23,41.76,6710.46,49,4,4,24,17,No
42,147.2,3309.38,9,2,9,24,30,Yes
48,68.76,7722.58,52,1,8,12,4,No
39,33.9,2783.55,48,1,5,24,13,No
19,84.19,6997.8,60,2,7,1,28,Yes
62,133.62,3302.43,50,2,2,1,18,Yes
22,135.35,585.45,39,6,2,1,14,Yes
44,21.43,6516.9,16,3,8,1,3,Yes
42,135.22,1576.06,28,3,5,36,30,Yes
25,55.29,6763.27,6,6,3,24,3,Yes
18,25.07,9293.29,61,2,7,24,26,No
37,130.21,9707.84,6,4,3,1,17,Yes
61,132.3,2741.27,66,3,10,36,26,Yes
40,97.51,8187.91,40,4,3,24,17,Yes
49,94.68,3858.76,71,2,6,1,7,Yes
28,125.71,9054.34,62,1,6,12,1,Yes
56,122.22,7981.15,28,6,7,24,15,Yes
64,135.71,1202.26,47,7,9,12,30,Yes
41,91.86,4367.8,9,2,6,24,13,Yes
28,145.79,3704.52,52,2,7,24,25,Yes
46,149.5,7959.22,15,5,7,24,22,Yes
43,35.15,4397.71,34,2,6,12,0,Yes
33,130.44,7003.59,20,3,0,36,16,Yes
52,84.98,6223.13,60,7,3,12,9,No
37,70.38,9768.57,58,1,2,1,15,No
63,99.7,9408.96,67,4,8,36,2,No
20,27.28,4563.15,2,5,9,12,18,Yes
18,85.84,7373.99,50,7,7,12,10,No
64,133.22,8379.87,14,6,8,1,24,Yes
18,47.75,9039.41,56,3,4,12,29,No
34,75.43,1147.28,69,1,4,36,14,No
19,142.13,3369.75,44,7,9,12,17,Yes
46,75.71,3542.19,46,4,4,36,19,No
37,66.59,4627.24,6,1,1,1,18,Yes
23,77.27,2108.02,8,3,6,36,6,No
25,87.53,5213.96,39,6,7,12,30,Yes
46,102.16,6800.54,44,6,4,1,5,Yes
65,124.09,5224.96,27,1,7,36,8,Yes
68,78.77,6825.03,16,2,5,36,12,Yes
50,126.27,1131.2,39,1,3,24,7,Yes
20,89.38,8821.88,1,2,6,24,17,Yes
52,64.0,9421.16,51,7,7,12,2,No
22,105.53,6370.12,63,6,8,24,0,No
44,113.3,8873.21,33,3,4,12,23,Yes
61,92.55,1748.74,50,5,8,1,28,Yes
29,27.36,8075.76,54,2,7,36,17,No
37,42.08,1631.91,27,6,0,1,3,No
62,57.09,4376.1,19,7,7,1,17,Yes
37,56.74,3576.28,28,1,7,24,15,Yes
26,107.54,6063.12,23,6,6,36,17,Yes
56,22.39,3364.39,64,1,0,1,30,Yes
21,118.24,6554.48,39,1,5,36,2,Yes
68,54.49,3990.18,49,6,1,36,13,No
36,60.3,8677.51,59,3,5,1,9,No
55,88.63,6521.9,20,4,10,36,28,Yes
44,48.07,2545.33,61,1,1,12,4,No
62,134.98,3693.23,9,1,1,36,7,Yes
60,31.1,8550.5,23,2,6,12,25,Yes
30,77.77,4171.56,7,5,10,12,17,Yes
30,130.42,5590.09,31,6,9,12,29,Yes
39,100.06,6664.95,60,1,0,1,28,No
45,58.0,3804.19,61,7,4,12,4,No
69,74.7,3292.8,26,3,0,36,26,Yes
64,111.87,5014.92,54,4,8,24,11,No
62,146.52,2541.37,31,4,4,24,28,Yes
39,136.11,3200.0,41,7,4,24,3,No
60,64.52,1089.75,28,4,3,12,11,No
36,149.77,3387.72,6,3,2,1,12,Yes
25,20.46,3546.69,34,4,7,12,13,No
69,23.59,9637.42,9,6,6,24,13,No
25,127.1,6102.42,12,4,8,36,18,Yes
59,45.93,7980.13,16,2,5,12,9,Yes
43,27.9,931.08,71,4,0,24,21,No
65,50.83,1512.1,31,2,4,36,8,Yes
68,75.39,8238.1,33,2,4,1,23,Yes
43,114.97,6423.72,7,2,6,36,17,Yes
40,101.16,2314.33,3,3,9,1,16,Yes
60,50.89,4345.56,20,1,0,36,23,No
30,85.43,5617.39,5,5,0,1,4,Yes
45,140.41,8514.29,67,7,5,1,1,No
26,125.95,1073.91,38,7,5,1,9,Yes
37,62.01,6168.86,56,6,8,12,0,No
36,147.69,7311.84,23,6,2,36,26,Yes
65,112.12,9789.97,2,4,4,1,7,Yes
56,28.12,8168.02,21,5,4,36,7,No
68,24.57,3124.16,14,1,0,12,5,No
29,41.89,7241.0,62,2,5,24,20,No
32,114.62,7751.14,11,2,3,24,4,Yes
48,43.89,7432.49,4,7,5,1,21,Yes
31,86.49,8291.37,47,2,7,12,20,Yes
28,32.12,9085.43,20,7,7,36,17,Yes
43,139.72,1435.08,52,2,2,1,6,No
59,64.71,1495.26,16,4,8,24,3,Yes
44,138.06,8065.8,45,1,10,12,22,Yes
28,142.83,2897.54,8,7,3,24,0,Yes
55,20.8,1056.14,62,1,0,12,21,No
51,80.34,4311.68,21,7,8,24,1,Yes
60,23.21,8288.83,64,7,4,1,18,No
36,138.13,1702.37,30,1,7,1,2,Yes
23,87.39,6882.5,36,5,6,1,25,Yes
63,29.74,534.35,5,6,4,24,0,No
69,34.34,1542.51,38,7,7,36,29,Yes
55,69.86,3833.08,19,2,0,24,20,No
66,142.23,1294.22,27,3,10,24,12,Yes
59,110.08,8536.07,13,6,3,36,7,Yes
45,132.79,8708.67,9,1,4,1,11,Yes
18,67.64,7677.92,17,5,3,24,29,Yes
52,25.62,2803.56,44,4,5,24,7,No
57,146.66,5470.85,45,2,8,1,25,Yes
25,22.23,2249.79,42,5,0,24,27,No
69,143.19,3172.15,51,6,9,36,26,Yes
64,67.93,5402.05,58,3,10,12,6,Yes
24,21.31,7482.63,58,3,1,24,22,No
28,109.59,1399.22,30,4,0,36,7,No
56,147.47,3318.62,5,1,6,1,28,Yes
21,145.53,9302.9,8,1,1,12,23,Yes
42,40.92,4576.67,37,5,8,1,14,No
29,43.56,9419.26,47,7,7,1,29,Yes
43,93.52,9918.31,45,6,9,1,20,No
55,102.85,5503.27,5,5,0,12,6,No
63,116.12,3236.42,63,6,2,36,11,No
29,43.54,8012.38,47,1,5,36,17,No
60,144.67,2013.45,25,1,10,36,3,Yes
68,103.04,2894.45,50,5,2,36,5,No
54,130.12,7956.36,45,2,8,12,10,Yes
63,90.21,4619.64,30,6,9,1,29,Yes
41,73.86,2414.61,48,6,9,24,9,No
33,147.03,6685.69,51,3,1,12,29,No
30,95.68,7461.24,55,3,5,1,18,No
42,132.69,1688.18,55,4,1,24,17,No
69,143.93,3131.31,46,3,2,1,11,Yes
21,107.8,2602.13,31,6,9,36,16,Yes
28,91.36,4108.62,34,7,8,12,19,No
49,20.46,7752.73,68,5,8,12,1,No
66,25.2,7280.23,33,2,1,24,29,No
24,46.11,6793.98,56,5,7,12,18,No
63,44.18,559.71,58,1,2,1,11,No
28,53.12,1850.36,57,6,1,1,25,Yes
45,59.64,2621.33,17,1,10,24,10,Yes
58,66.81,3083.58,11,6,9,24,14,Yes
40,74.67,1891.05,71,3,7,24,10,No
62,32.85,4398.0,17,2,2,24,10,No
40,25.51,1214.22,10,6,7,36,21,No
67,107.61,7625.21,26,4,5,1,9,Yes
45,89.85,7983.35,6,5,0,1,18,Yes
60,77.74,5955.53,16,4,1,1,2,No
64,102.48,1352.2,4,4,1,1,3,Yes
43,127.6,8955.79,62,4,6,36,2,No
42,75.6,9673.54,64,4,5,24,14,Yes
46,103.35,2422.45,56,5,1,12,5,No
36,143.96,7194.08,23,1,0,1,8,Yes
50,129.15,8498.42,33,5,4,12,7,No
53,75.38,5628.51,31,1,10,36,1,No
31,103.81,3571.57,7,1,1,36,18,No
31,43.02,5046.31,5,5,9,24,14,Yes
52,92.87,5366.55,37,5,9,36,30,Yes
47,147.57,4306.05,1,5,5,24,7,Yes
45,87.38,9333.5,70,6,1,12,18,No
34,140.59,7566.89,45,1,10,36,4,Yes
20,72.95,2792.37,47,5,8,24,11,No
33,149.85,6062.79,68,2,4,12,26,Yes
63,95.3,7042.55,30,3,6,1,11,Yes
47,25.49,1831.49,60,3,3,24,27,No
69,96.28,3905.04,24,2,1,24,8,No
46,55.69,9102.71,31,3,2,12,17,No
62,24.22,5888.14,28,1,4,12,24,Yes
32,126.71,2561.48,45,5,0,12,9,No
63,55.84,1666.46,4,5,3,12,4,No
42,123.55,5423.16,61,7,3,12,14,No
68,57.47,5703.01,39,6,1,24,24,No
55,45.26,3676.94,24,5,8,12,19,Yes
59,146.61,6488.95,71,2,5,1,23,No
64,67.01,1152.5,46,2,8,12,23,No
69,98.18,1878.83,53,1,5,36,18,Yes
55,99.3,5689.6,48,2,1,24,20,No
40,92.86,1087.25,9,6,0,1,9,No
42,138.91,8868.63,22,5,3,24,16,Yes
59,107.68,1850.39,2,6,0,36,28,Yes
24,72.49,6902.24,16,7,7,12,5,Yes
39,132.11,4216.43,5,1,10,24,8,Yes
34,43.54,4297.98,12,1,0,24,27,No
35,90.75,7766.45,52,5,4,12,29,Yes
66,143.57,5244.89,26,4,8,24,16,Yes
58,101.3,7393.73,15,5,0,24,17,Yes
27,126.21,5299.32,67,1,3,24,13,Yes
27,104.96,6132.6,59,4,7,36,22,Yes
24,129.12,7726.79,39,5,7,36,5,No
65,142.78,6269.43,63,5,0,36,25,Yes
67,55.48,6348.34,25,4,7,1,10,No
55,42.06,7997.59,41,4,10,24,18,Yes
44,82.92,9516.32,28,3,2,12,15,Yes
69,111.24,4078.8,21,6,10,12,1,Yes
50,49.53,5982.61,61,7,6,24,6,No
18,20.53,1319.59,57,4,9,12,25,No
61,64.58,3908.64,11,2,10,1,25,Yes
51,145.95,4414.47,19,4,0,12,20,Yes
21,110.35,8434.75,1,1,4,36,5,Yes
34,72.17,5377.23,32,7,3,36,14,No
21,45.03,7445.13,34,4,3,36,24,No
60,66.29,680.57,17,5,4,36,12,No
43,42.08,4912.68,55,2,2,12,6,No
21,33.82,9062.52,19,7,6,24,19,Yes
18,137.88,2630.98,42,7,1,1,26,Yes
24,149.69,799.46,59,4,0,1,24,Yes
47,41.33,4617.38,38,2,5,12,2,No
67,27.09,7192.1,31,6,0,12,14,Yes
26,62.87,4817.4,66,7,10,36,19,Yes
52,80.02,4869.79,69,7,6,24,25,No
25,46.63,6863.15,50,3,7,36,2,No
