Age,Monthly_Charges,Total_Charges,Tenure_Months,Number_of_Services,Support_Calls,Contract_Length,Payment_Delay_Days,Churn
44,128.73,4167.53,72,1,0,24,12,Yes
47,46.88,14770.39,9,1,6,24,28,No
42,144.93,9067.01,29,4,7,24,24,Yes
28,89.18,10890.91,40,4,10,12,21,Yes
27,80.7,7890.49,72,5,2,12,2,Yes
48,103.46,14955.65,71,3,1,1,23,Yes
37,146.6,11696.38,13,6,4,36,25,Yes
20,35.04,6009.65,36,2,8,36,22,No
37,111.44,5213.82,5,6,4,12,22,Yes
25,98.37,9608.86,57,7,6,12,8,Yes
57,90.66,11190.71,18,3,7,24,30,Yes
52,96.83,8627.83,11,7,7,36,25,Yes
53,36.43,11908.85,26,5,4,24,1,No
25,68.21,2150.27,39,2,3,12,3,No
44,26.2,11170.34,72,7,3,36,18,No
49,55.95,14252.12,68,4,7,12,27,No
23,73.09,5716.77,54,7,7,12,26,Yes
50,80.78,11403.07,23,7,8,36,10,Yes
57,54.89,8080.84,61,2,2,24,20,No
21,138.26,3795.13,30,4,4,12,2,Yes
35,23.48,544.44,65,3,5,12,23,No
48,73.56,13425.56,36,3,2,1,4,Yes
58,23.71,1514.07,30,2,7,24,8,No
68,93.35,2077.32,18,6,4,12,1,Yes
39,28.94,1922.52,23,4,0,12,6,No
55,137.13,7616.63,8,4,9,36,22,Yes
53,148.99,8845.91,28,7,4,12,15,Yes
25,145.83,5855.55,36,1,10,12,22,Yes
64,26.93,14659.09,56,6,7,1,13,No
18,56.97,3581.44,24,6,10,12,27,Yes
21,117.43,6901.04,43,7,7,12,4,Yes
50,91.73,11063.9,57,7,7,1,30,Yes
27,103.86,12256.53,11,3,6,1,1,Yes
47,140.58,14180.81,63,5,10,12,19,Yes
23,78.74,6163.21,65,1,1,1,16,No
30,39.9,10688.14,52,2,5,24,28,No
60,81.26,12528.47,45,1,3,12,15,Yes
49,123.45,11475.31,64,4,7,1,26,Yes
42,23.1,1593.95,53,7,2,36,9,No
64,140.92,11483.26,41,7,7,24,29,Yes
19,93.82,8141.44,14,5,1,1,25,Yes
58,101.47,7249.54,30,5,9,1,9,Yes
38,75.02,11116.68,58,6,7,36,10,No
38,38.97,1330.37,50,5,9,24,15,No
37,126.49,3090.95,18,7,3,24,13,Yes
22,107.91,9155.13,14,1,1,36,15,Yes
49,28.67,5871.33,70,5,10,36,7,No
29,61.12,11422.11,33,2,4,1,9,No
67,20.1,1114.5,30,7,9,36,18,No
55,130.7,7804.27,23,5,7,12,10,Yes
67,106.72,9506.24,53,4,9,1,11,Yes
54,117.47,2166.69,48,3,8,24,22,Yes
63,76.33,12849.36,1,2,7,1,26,Yes
65,113.33,5725.29,25,1,5,1,23,Yes
44,145.65,11939.41,48,7,6,36,9,Yes
27,147.33,1926.88,46,6,4,1,13,Yes
44,104.56,3841.99,27,7,8,1,26,Yes
67,62.06,2188.8,14,1,7,1,9,Yes
40,32.97,8945.65,40,1,7,36,18,No
52,136.44,8982.4,63,6,3,24,30,Yes
48,34.13,11253.46,41,3,5,24,22,No
66,37.7,4043.36,19,7,7,24,14,No
57,63.84,12872.24,11,3,5,36,12,Yes
41,139.16,7484.3,3,4,0,36,11,Yes
46,57.37,4924.13,25,5,8,24,10,Yes
52,53.1,9749.35,15,5,9,36,8,No
33,37.59,13083.95,33,1,10,36,22,No
40,34.98,4878.78,64,3,5,12,13,No
30,46.1,13964.86,30,3,9,24,7,No
43,22.73,6792.21,54,3,4,12,30,No
19,60.77,14947.53,65,6,2,24,25,Yes
69,77.67,12122.55,40,6,4,1,12,Yes
25,30.31,4728.35,20,7,6,1,24,No
21,144.23,2865.14,22,2,8,12,6,Yes
26,108.04,10717.45,31,7,1,24,20,Yes
20,120.36,12769.05,25,1,0,12,20,Yes
69,41.55,14406.15,29,1,3,12,26,No
48,57.64,11495.26,63,1,3,12,15,No
27,95.57,12824.17,33,2,2,36,27,Yes
66,84.83,12098.01,16,5,1,12,19,Yes
20,119.12,12697.29,27,4,10,12,6,Yes
23,136.65,14781.44,28,3,8,24,18,Yes
57,55.39,4080.17,17,4,2,24,27,No
40,52.83,3694.0,41,3,5,12,12,No
68,76.07,7889.53,46,5,1,36,22,Yes
52,115.74,11404.96,50,6,5,1,1,Yes
23,63.67,12082.05,3,5,4,24,12,Yes
62,143.88,1475.22,10,3,2,1,11,Yes
29,33.37,1347.21,44,3,3,36,28,No
48,53.49,1780.54,29,5,7,12,22,Yes
53,51.13,6063.34,7,6,0,24,11,No
30,106.04,12683.48,49,4,6,36,14,Yes
30,85.17,5106.13,56,3,2,12,17,Yes
43,135.95,1435.98,11,2,10,12,11,Yes
19,68.8,9029.63,47,1,7,24,4,No
68,59.14,11497.52,36,6,2,36,30,No
62,40.4,7015.86,3,3,7,1,6,No
68,64.66,6754.07,9,1,7,12,24,Yes
39,98.33,6366.59,43,6,0,24,29,Yes
26,43.62,9879.2,51,6,0,12,30,No
45,88.43,13661.44,71,2,2,24,8,Yes
65,116.41,7813.82,13,7,4,36,4,Yes
58,56.44,6516.58,41,7,8,36,30,No
27,36.65,6224.52,64,6,3,12,27,No
67,132.98,8516.8,36,4,8,12,11,Yes
39,147.97,694.3,48,3,5,36,24,Yes
35,139.01,5987.3,3,5,2,24,9,Yes
35,52.18,13081.99,7,7,9,24,15,Yes
45,148.61,3333.72,57,2,10,12,8,Yes
46,124.47,1511.73,32,4,3,24,28,Yes
44,89.83,4508.83,71,2,3,24,2,No
28,108.55,3431.7,52,2,3,24,8,Yes
67,120.39,13039.2,67,2,3,36,8,Yes
21,20.05,4212.17,58,2,6,1,20,No
54,97.45,13907.53,40,4,6,24,0,Yes
61,128.14,7182.74,63,4,10,24,17,Yes
44,29.01,9553.74,66,1,5,36,24,No
57,110.26,9690.21,47,7,0,1,2,Yes
20,127.47,5403.25,14,1,9,36,16,Yes
44,72.4,7855.07,6,6,8,36,14,Yes
40,115.09,2993.66,9,1,2,1,22,Yes
67,108.21,14370.92,32,7,8,12,2,Yes
19,30.23,10807.23,4,1,4,36,28,No
60,112.9,2433.39,38,2,0,1,9,Yes
20,65.3,14198.22,47,3,8,12,19,No
57,112.03,14854.92,37,7,4,12,30,Yes
47,101.74,6796.54,16,1,10,12,16,Yes
30,30.84,9762.41,17,7,8,12,29,No
25,37.97,13883.06,39,3,1,24,18,No
36,95.9,5276.79,29,1,5,36,3,Yes
62,32.08,13044.94,35,7,10,1,24,No
68,70.61,11828.2,69,6,0,24,16,No
42,130.53,11628.19,41,7,8,36,11,Yes
25,137.53,2356.48,33,6,5,24,30,Yes
62,28.77,2970.81,15,7,9,12,17,No
53,146.79,10318.76,55,7,2,12,15,Yes
62,85.08,4397.56,7,5,9,24,10,Yes
46,93.94,7571.96,7,6,4,1,26,Yes
50,89.81,11956.02,65,4,3,36,25,Yes
43,121.8,3930.8,13,1,1,36,4,Yes
61,51.48,13226.4,3,3,0,12,15,No
39,131.99,9977.59,4,7,9,36,13,Yes
22,137.31,2991.88,10,2,3,1,8,Yes
52,32.33,6524.03,25,1,2,24,19,No
18,105.6,13140.87,12,1,4,24,16,Yes
66,94.58,7240.42,47,1,8,36,28,Yes
53,59.88,3218.18,67,5,4,24,6,No
44,132.88,638.25,46,6,7,36,4,Yes
66,142.66,6217.79,38,5,6,24,6,Yes
38,129.3,1062.4,64,7,3,36,0,Yes
28,119.28,2207.08,5,1,10,36,6,Yes
19,63.52,7511.7,26,4,9,12,20,Yes
19,60.59,1841.81,68,2,3,24,27,No
28,44.21,13457.02,15,2,1,12,21,No
26,141.21,11041.79,17,4,7,36,16,Yes
19,121.22,5448.94,19,5,10,1,26,Yes
53,142.06,3679.34,32,6,8,12,10,Yes
21,22.33,9249.57,13,3,1,24,11,No
32,112.73,2883.12,16,2,2,24,25,Yes
35,128.58,14954.5,23,4,10,24,18,Yes
44,79.23,5033.64,65,4,6,1,8,No
47,42.1,2665.42,46,5,4,1,0,No
60,134.43,2823.32,4,5,7,36,1,Yes
25,91.24,11128.13,60,1,9,36,7,Yes
36,37.85,10858.13,52,4,0,36,20,No
37,83.37,14015.43,1,7,4,12,17,Yes
67,21.33,13221.55,22,4,10,36,25,No
61,109.29,1075.55,45,7,0,1,11,Yes
48,93.99,6191.96,1,5,1,12,19,Yes
46,99.2,4111.17,53,1,5,12,0,Yes
35,34.62,3114.21,12,2,5,24,1,No
59,133.61,5351.69,33,5,9,24,5,Yes
38,103.64,671.24,31,3,5,24,22,Yes
50,31.86,14259.44,20,3,6,1,2,No
27,64.52,14159.13,46,4,0,1,6,No
30,102.79,9369.79,47,4,9,24,3,Yes
31,149.48,6788.2,50,6,10,12,20,Yes
34,53.56,1571.29,4,1,2,24,20,No
35,44.97,1833.22,12,1,8,12,20,Yes
50,124.18,7454.92,37,5,0,12,20,Yes
29,71.87,12541.48,39,7,6,36,19,Yes
51,32.11,12730.0,30,5,1,12,29,No
26,147.81,3782.42,35,1,2,1,12,Yes
48,124.44,11122.24,70,5,0,36,3,Yes
49,28.1,12916.35,53,5,4,12,24,No
19,63.5,11244.5,18,2,5,36,13,No
24,143.14,14290.78,49,7,0,12,12,Yes
69,52.47,11036.56,55,1,6,12,10,No
60,73.92,10697.45,12,4,9,24,2,Yes
19,55.76,9137.83,23,1,1,36,14,No
46,39.33,7844.97,40,2,10,24,30,No
35,21.31,1114.06,23,1,9,24,2,No
42,32.37,11338.14,17,6,3,12,7,No
56,65.99,5507.41,71,6,2,12,15,No
47,136.37,5453.21,19,7,3,12,8,Yes
63,54.73,2070.77,71,3,8,1,28,No
43,63.86,8856.77,36,4,10,24,4,No
34,121.68,2880.39,51,3,2,12,13,Yes
24,140.71,11978.43,6,6,5,12,27,Yes
48,40.71,3729.88,26,7,8,36,15,No
28,20.87,8193.47,46,4,7,24,10,No
50,94.25,7878.88,60,5,8,1,4,Yes
32,47.17,1433.92,40,6,1,12,11,No
65,148.22,2895.93,12,4,0,36,5,Yes
36,141.48,4551.28,64,1,3,24,4,Yes
51,21.87,2134.49,58,6,7,1,16,No
61,72.43,14125.69,7,1,2,24,4,Yes
65,129.24,6568.03,20,6,10,12,30,Yes
67,37.91,6853.84,16,7,8,24,9,No
51,119.07,9493.22,36,2,5,36,0,Yes
33,91.15,9200.55,67,5,8,1,27,Yes
45,49.49,14469.38,40,1,10,24,1,No
47,97.44,1157.1,67,1,2,24,4,No
58,59.79,12334.89,32,6,9,36,27,No
56,32.17,10891.29,28,5,8,12,10,No
18,80.91,6776.93,4,6,9,24,19,Yes
38,47.76,2146.81,25,7,3,36,23,No
19,76.52,5855.12,67,5,4,12,7,No
59,81.61,13507.31,9,1,6,36,26,Yes
60,37.17,7062.11,67,5,10,12,14,No
59,130.29,2372.26,38,1,8,24,28,Yes
29,27.54,3936.62,30,6,7,1,12,No
58,45.62,7378.5,52,6,0,36,1,No
30,137.39,1905.41,53,7,3,36,22,Yes
55,21.6,10360.59,57,4,3,36,28,No
62,40.45,14227.23,58,4,8,1,8,No
31,80.16,2101.85,15,7,5,12,29,Yes
27,101.51,10834.25,15,3,7,24,29,Yes
56,61.98,7094.56,35,1,10,24,25,Yes
48,96.97,6747.89,55,6,7,36,25,Yes
31,40.81,11896.92,1,3,10,1,7,No
69,103.1,13728.93,47,3,8,1,2,Yes
19,64.18,9180.85,18,7,0,24,6,No
59,101.79,10653.1,43,6,3,1,11,Yes
66,99.38,8189.18,27,1,7,24,16,Yes
68,118.57,9014.54,41,4,7,24,2,Yes
54,81.45,4102.18,43,5,0,36,28,Yes
28,73.34,2521.9,61,1,6,1,6,No
54,28.34,8993.42,65,6,1,1,9,No
49,28.94,2033.41,51,6,1,1,10,No
37,45.53,10221.24,19,6,3,36,2,No
29,67.7,12399.26,45,5,4,24,5,No
24,24.4,13682.73,58,5,6,1,0,No
23,147.52,8772.43,37,3,0,1,24,Yes
63,133.93,5133.48,35,7,3,36,7,Yes
55,148.01,6086.2,48,2,4,24,11,Yes
53,109.39,523.11,24,1,6,36,14,Yes
24,94.67,5901.7,23,7,0,1,7,Yes
49,90.91,10595.65,10,1,7,36,3,Yes
60,88.41,6121.0,39,7,9,36,13,Yes
50,77.48,14916.04,55,1,3,36,2,No
67,75.64,2735.49,72,5,8,36,5,No
53,133.09,9059.94,35,1,6,36,19,Yes
45,77.7,894.21,25,2,8,12,9,Yes
31,82.12,12127.63,28,6,2,36,16,Yes
21,139.75,10360.66,72,3,1,12,3,Yes
67,133.27,4629.72,10,3,0,1,3,Yes
29,124.12,14341.14,16,6,6,24,24,Yes
35,87.87,13758.8,10,1,8,12,24,Yes
68,90.07,11758.36,37,7,3,36,19,Yes
27,31.9,7372.77,66,4,1,1,25,No
29,94.18,6882.24,17,5,7,24,28,Yes
61,91.05,14733.71,24,2,7,12,25,Yes
19,67.53,9560.93,5,3,0,24,12,Yes
53,127.79,7797.49,22,3,5,24,19,Yes
27,81.91,5909.99,63,4,1,36,17,No
61,62.99,12937.11,69,7,7,24,3,No
47,130.01,1564.09,11,4,8,24,1,Yes
34,90.5,6310.11,3,1,3,24,9,Yes
39,87.87,13889.23,67,7,3,36,11,No
54,88.08,14203.06,66,2,5,12,23,Yes
29,43.38,12027.41,33,5,4,36,30,No
50,139.43,6116.8,72,1,9,12,26,Yes
49,94.87,2835.43,9,1,8,24,14,Yes
33,77.54,9212.85,48,5,0,1,29,Yes
40,107.41,12739.72,4,4,7,24,22,Yes
43,71.88,7107.98,69,3,4,1,2,No
32,87.6,11592.21,20,6,1,12,5,Yes
48,115.06,10984.2,26,3,10,12,11,Yes
54,136.06,13983.55,8,7,8,24,28,Yes
27,49.94,5320.75,37,4,4,12,27,No
66,129.32,6233.99,21,1,5,1,5,Yes
38,88.7,12494.15,58,7,5,24,14,No
56,121.34,10811.6,37,3,3,1,18,Yes
53,70.72,7719.77,36,7,4,1,6,No
41,52.67,7981.36,67,7,5,12,15,No
24,122.06,7675.95,26,7,7,1,4,Yes
41,116.1,3214.11,37,1,0,1,24,Yes
37,76.27,5856.88,19,3,10,1,3,Yes
61,24.52,6415.32,12,3,10,1,4,No
22,61.76,10524.07,34,5,0,1,11,No
22,79.56,13988.24,69,2,9,12,30,No
67,34.6,13891.91,23,1,9,12,6,No
33,83.57,12524.57,72,6,2,1,3,No
66,63.89,10372.5,52,4,2,12,1,No
37,37.88,12148.87,63,3,2,1,15,No
41,54.55,10280.94,41,4,3,24,17,No
61,59.18,13990.89,51,4,6,1,2,No
21,57.79,5655.37,43,6,8,1,13,No
22,99.71,508.81,54,4,9,1,21,Yes
26,52.84,11694.4,37,6,8,12,1,No
66,50.52,2819.49,2,4,4,36,18,No
36,117.69,7374.02,14,4,9,36,23,Yes
52,117.6,5896.72,7,5,2,24,3,Yes
61,25.9,10767.8,7,7,3,12,12,No
25,47.81,6034.56,19,5,4,12,25,No
45,80.21,3577.0,35,4,9,24,17,Yes
41,110.61,9630.9,33,7,8,1,27,Yes
50,30.61,3672.32,9,7,0,36,5,No
37,78.29,7268.09,46,3,3,36,1,No
44,108.42,5049.54,41,5,7,1,2,Yes
38,75.35,11815.07,72,5,5,36,20,No
42,145.12,6029.62,35,2,6,12,5,Yes
56,59.38,6717.16,26,4,5,36,24,No
29,126.85,1882.72,63,3,6,24,25,Yes
58,26.37,6648.56,22,6,7,12,8,No
44,95.01,9764.28,62,6,8,24,19,Yes
27,35.99,11972.16,71,6,5,36,23,No
18,109.01,2263.32,66,1,2,24,13,Yes
69,144.6,12834.54,39,5,5,24,3,Yes
64,118.3,12474.45,31,6,3,12,17,Yes
35,72.6,1198.73,61,1,1,36,9,No
21,67.75,11028.19,43,4,6,1,24,Yes
69,129.14,5445.83,68,7,5,1,4,Yes
36,93.55,11014.92,7,1,10,1,20,Yes
62,102.9,1576.68,5,5,2,12,14,Yes
33,27.77,11909.69,39,6,1,36,22,No
59,31.02,4695.25,1,4,3,12,24,No
23,27.99,8895.86,30,5,5,1,7,No
21,40.82,7747.06,24,6,4,12,9,No
55,48.9,13402.32,11,4,5,1,8,No
19,88.84,2361.48,24,7,3,1,11,Yes
30,127.22,12016.51,4,5,2,24,14,Yes
21,118.05,8691.52,33,4,7,24,7,Yes
30,60.71,7291.8,23,3,0,24,4,No
58,144.3,8053.11,48,7,2,12,14,Yes
69,147.97,9181.57,70,4,3,12,9,Yes
33,93.26,12223.2,26,1,4,36,24,Yes
34,136.28,3138.03,45,4,3,12,16,Yes
64,106.69,8510.43,29,2,0,36,22,Yes
45,90.41,9267.71,31,4,6,12,23,Yes
64,39.62,13251.75,12,1,9,24,0,No
51,117.69,14488.99,72,5,4,1,9,Yes
39,22.34,5814.98,17,1,2,24,1,No
43,131.71,7257.62,36,4,0,12,9,Yes
61,49.8,2123.13,28,3,7,24,29,No
52,89.89,3677.82,17,4,9,1,20,Yes
66,56.72,13900.65,37,5,4,36,1,No
41,140.33,11772.32,68,4,10,12,0,Yes
63,106.27,3333.61,71,5,9,36,12,Yes
37,79.61,12676.33,40,7,10,1,1,Yes
61,91.59,11309.64,17,7,2,24,22,Yes
32,111.15,7323.21,55,5,1,24,12,Yes
29,148.77,1775.83,59,4,10,24,29,Yes
49,145.09,13697.3,51,5,2,12,18,Yes
43,42.51,8282.97,21,4,5,36,3,No
23,34.86,10909.52,15,5,10,12,29,No
39,107.32,8176.53,13,3,0,1,5,Yes
36,87.65,4465.57,46,1,8,24,12,Yes
30,122.66,3747.92,40,7,2,1,28,Yes
47,149.92,14678.09,32,1,4,36,15,Yes
60,24.82,8720.14,23,6,3,36,12,No
40,40.03,10496.02,57,4,9,12,30,No
38,121.63,12275.9,36,1,10,36,3,Yes
44,26.48,6281.18,44,3,2,24,6,No
23,140.5,10296.94,20,3,8,24,7,Yes
42,143.02,10132.76,68,4,0,1,26,Yes
35,147.6,8942.74,62,5,7,1,5,Yes
66,102.06,2000.69,23,2,5,36,22,Yes
51,38.7,1001.51,60,7,6,1,0,No
46,49.97,11638.32,50,3,1,12,6,No
62,99.92,13828.61,33,3,4,12,22,Yes
40,149.6,12020.37,15,5,8,12,4,Yes
18,147.97,7953.47,44,4,5,1,26,Yes
48,142.67,12195.01,70,2,10,36,17,Yes
18,22.28,14521.26,27,4,7,36,26,No
24,79.89,3748.83,50,7,7,24,28,Yes
54,148.86,7093.23,24,4,4,12,4,Yes
54,30.94,6487.47,47,4,7,36,14,No
60,118.69,8539.04,7,4,10,24,28,Yes
47,149.08,13808.08,14,4,5,24,12,Yes
52,32.72,6383.16,18,3,6,36,20,No
21,43.16,7114.18,59,1,8,24,20,No
22,69.73,7362.61,54,5,3,24,13,No
34,35.18,1584.94,18,3,10,12,21,No
67,23.25,7292.63,56,5,8,36,18,No
41,136.28,14467.73,65,7,5,24,11,Yes
18,23.11,3357.13,5,2,4,1,0,No
27,125.3,6236.93,4,7,6,36,17,Yes
28,43.5,2830.01,10,5,10,24,24,No
62,37.37,14140.82,62,6,6,12,1,No
55,146.18,11829.7,12,1,2,36,1,Yes
56,91.03,11489.03,52,7,2,36,27,Yes
49,108.22,1386.0,33,2,3,1,6,Yes
20,95.91,10329.44,59,7,0,36,8,Yes
37,67.23,9168.23,64,5,0,1,16,No
21,25.52,9332.47,65,3,6,24,28,No
31,116.78,9534.08,43,7,10,1,27,Yes
59,125.19,1011.4,50,1,3,12,13,Yes
45,96.48,2641.41,26,3,6,24,15,Yes
24,94.35,1397.87,31,1,4,36,15,Yes
50,99.42,4476.91,9,6,9,24,1,Yes
39,85.85,4523.25,70,3,6,12,5,Yes
62,148.28,9559.27,29,2,1,1,13,Yes
21,149.29,8914.18,61,3,2,1,7,Yes
66,149.6,4509.27,7,4,10,12,28,Yes
45,116.06,9293.98,49,3,1,24,27,Yes
62,143.59,10994.54,18,2,8,1,2,Yes
44,69.34,3389.7,43,6,8,1,14,Yes
34,130.44,10385.08,18,6,7,24,17,Yes
25,134.55,10860.02,58,5,8,24,20,Yes
56,79.63,14675.73,36,3,3,36,18,No
67,114.36,9293.72,59,6,3,36,23,Yes
51,22.98,5284.79,27,3,1,36,5,No
41,62.05,6169.8,44,5,4,12,28,No
40,126.92,5771.31,61,3,4,1,0,Yes
46,51.77,13745.33,69,2,2,1,15,No
38,115.36,2703.66,64,3,2,36,26,Yes
34,127.33,4214.03,49,5,5,12,30,Yes
18,49.86,6191.48,2,7,6,36,0,No
19,91.54,13431.92,19,3,2,24,19,Yes
50,97.74,3498.2,9,2,0,12,17,Yes
36,136.69,4344.91,13,6,1,12,20,Yes
65,30.95,14911.42,63,6,7,36,22,No
37,53.17,4871.41,69,2,10,1,12,No
24,89.8,10319.12,46,5,2,24,3,No
63,106.92,950.84,37,4,8,12,26,Yes
68,28.17,11342.31,48,2,7,12,14,No
47,39.37,6094.5,70,5,7,36,16,No
41,133.92,7831.34,58,3,10,36,25,Yes
54,35.57,4070.96,6,2,6,36,25,No
38,41.15,4526.36,32,4,2,36,23,No
51,52.27,9379.76,45,4,7,12,26,No
63,137.02,3989.41,64,4,2,12,11,Yes
40,75.65,2802.06,41,1,7,24,20,Yes
37,57.75,14798.44,70,3,1,24,2,No
23,20.83,8390.35,38,1,0,1,19,No
25,112.99,12505.81,7,5,10,1,16,Yes
56,30.54,9510.24,60,4,1,1,22,No
32,75.9,1994.01,24,2,5,36,26,Yes
64,117.09,9223.31,35,7,7,24,28,Yes
25,28.22,13131.95,37,1,10,12,9,No
69,43.21,12553.66,58,7,1,36,18,No
28,106.89,2446.08,50,4,7,12,6,Yes
48,29.06,13704.93,3,2,4,12,12,No
64,60.04,2292.83,33,1,5,36,15,No
43,80.13,4693.25,69,6,9,24,5,Yes
32,61.71,12100.87,45,1,1,36,7,No
18,134.56,7990.52,51,2,6,24,15,Yes
31,80.17,14300.41,68,2,10,36,7,No
64,97.13,10896.74,35,5,0,12,25,Yes
49,142.46,6578.72,71,2,2,24,25,Yes
42,135.54,3814.7,37,6,6,36,15,Yes
67,51.6,2027.34,10,3,8,36,22,No
55,59.15,13305.87,54,4,5,12,14,No
55,88.89,7498.72,9,4,2,36,21,Yes
61,74.9,8730.34,42,1,5,1,25,Yes
59,78.93,12591.15,9,2,4,12,20,Yes
40,78.04,5984.63,29,3,4,36,11,No
28,87.66,6747.11,19,4,7,36,29,Yes
46,148.13,8413.59,13,5,1,24,22,Yes
25,57.06,9461.24,12,3,1,36,8,No
40,31.67,12760.14,59,6,10,24,22,No
29,126.06,9906.02,10,3,4,12,7,Yes
23,90.45,5121.31,12,1,10,12,27,Yes
24,102.6,14496.34,2,2,8,1,16,Yes
49,141.08,13674.32,68,7,6,12,17,Yes
32,76.19,5099.2,8,2,7,1,16,Yes
57,56.81,6412.29,33,1,2,1,14,No
52,51.18,5109.55,19,2,8,24,25,No
33,38.77,9167.62,34,5,0,24,30,No
54,122.63,1975.36,51,5,8,12,29,Yes
26,28.75,4448.41,60,6,10,36,21,No
29,73.67,8990.27,44,5,2,36,22,No
54,138.02,12619.3,25,5,1,1,4,Yes
31,28.88,8149.24,69,7,8,1,1,No
41,90.81,6892.75,2,4,10,1,17,Yes
66,24.28,2691.28,54,3,7,36,28,No
23,88.71,10882.26,17,6,3,12,18,Yes
35,124.61,1868.99,56,7,8,24,28,Yes
37,123.21,11595.11,34,1,5,1,20,Yes
46,44.88,9506.63,57,1,0,12,0,No
66,64.65,6814.76,9,3,5,12,29,Yes
51,33.93,13039.82,53,1,2,12,0,No
29,143.06,4524.18,27,7,4,24,30,Yes
19,42.22,7005.97,3,3,1,1,27,Yes
29,79.89,11932.73,28,6,0,12,26,No
36,98.09,9391.72,34,1,6,24,3,Yes
27,45.35,12588.68,13,6,2,36,8,No
44,131.48,12831.83,46,3,7,36,17,Yes
65,56.61,6937.01,68,2,5,24,20,No
37,33.84,9926.97,35,1,8,1,20,No
52,40.04,10811.69,32,4,0,36,5,No
35,33.57,4326.14,23,2,1,24,29,No
56,76.59,6601.41,64,5,6,36,26,Yes
34,69.6,6249.52,9,3,3,12,30,Yes
42,65.11,11932.22,71,6,9,1,23,No
37,138.07,12860.43,18,7,9,24,12,Yes
41,70.17,2815.69,36,6,4,36,4,No
43,74.35,11393.27,53,2,1,24,13,Yes
61,54.61,6283.67,45,2,0,24,11,No
56,33.69,13482.52,5,6,1,12,7,No
42,146.43,11771.36,31,4,7,1,16,Yes
24,116.54,10947.52,44,4,5,1,9,Yes
34,128.31,7424.29,8,5,9,1,16,Yes
69,81.54,10993.74,6,1,4,24,6,Yes
45,78.34,1848.51,37,7,0,36,17,No
55,27.68,5139.91,11,5,5,12,16,No
58,58.25,1423.41,36,3,4,1,14,No
37,87.01,11616.31,2,2,1,36,24,Yes
51,54.72,9555.64,50,2,7,24,26,No
55,127.68,2617.62,56,6,4,24,17,Yes
28,37.88,12969.38,3,4,1,12,6,No
47,125.98,7570.44,35,4,3,24,4,Yes
20,91.19,8802.76,3,2,0,12,30,Yes
32,135.95,13182.62,33,7,6,24,26,Yes
32,114.56,7054.07,7,6,3,36,8,Yes
20,131.21,12018.22,6,5,9,24,27,Yes
28,38.95,7953.0,65,5,10,24,8,No
52,69.13,7852.22,62,7,8,12,9,No
39,79.38,13152.08,39,5,4,36,20,Yes
35,82.0,9013.94,15,5,5,24,7,Yes
62,38.66,11282.71,28,7,1,12,15,No
68,104.79,11824.41,49,1,6,12,8,Yes
56,148.63,10037.05,36,5,4,1,26,Yes
69,36.2,4577.25,45,1,3,12,2,No
36,89.24,9472.79,26,1,7,12,25,Yes
63,128.19,5041.82,26,7,2,1,14,Yes
57,105.69,6967.61,15,2,0,12,29,Yes
34,116.06,3821.58,14,1,7,1,8,Yes
64,23.94,1633.69,67,1,5,24,23,No
18,92.24,9674.1,27,5,4,12,12,Yes
52,56.68,7066.37,15,2,10,36,9,No
42,138.19,11540.64,68,3,6,12,16,Yes
26,68.52,5831.44,56,3,9,36,4,No
31,53.95,6291.68,47,3,0,12,26,No
32,145.82,7872.77,34,6,8,12,17,Yes
36,67.82,569.44,39,2,7,36,5,No
58,65.0,6536.86,19,5,5,12,6,No
64,51.69,12546.04,32,1,6,1,28,No
41,139.53,520.2,48,2,7,1,9,Yes
60,27.13,9033.72,63,2,2,36,6,No
67,57.59,8059.71,9,6,1,24,8,No
49,114.44,1052.83,66,1,7,12,0,Yes
33,110.71,10880.87,26,3,2,24,15,Yes
28,66.04,5307.22,2,4,8,24,5,Yes
28,39.71,14793.75,9,2,2,12,27,No
40,97.41,5953.57,38,4,7,24,20,Yes
57,59.28,5504.57,35,5,3,24,13,Yes
60,137.36,10538.53,49,5,1,36,26,Yes
37,25.47,8947.26,57,5,0,36,17,No
56,78.69,11962.49,25,6,5,24,9,No
20,129.16,13390.81,6,3,9,36,10,Yes
55,69.83,12677.63,61,4,7,24,24,No
35,93.12,5530.31,57,5,8,24,25,Yes
57,88.7,8934.03,50,1,9,24,5,Yes
41,110.04,11127.84,1,6,6,36,22,Yes
37,60.23,4291.52,3,5,1,1,17,Yes
31,143.94,8139.15,57,2,2,12,16,Yes
38,103.42,1313.07,31,6,0,24,21,Yes
38,127.43,11361.47,66,6,5,12,7,Yes
28,53.34,7496.95,67,3,9,36,7,No
62,115.02,7956.21,34,4,4,1,12,Yes
52,65.97,6476.71,48,6,10,36,29,No
63,26.88,2713.41,63,3,6,12,1,No
53,127.15,4188.27,46,5,7,24,20,Yes
61,69.23,3599.65,59,1,3,12,29,No
26,42.58,3293.93,46,2,9,1,6,No
19,40.95,6408.8,72,6,2,36,9,No
36,82.71,10533.84,8,4,5,12,20,Yes
51,112.49,9348.91,12,2,0,12,11,Yes
26,99.97,11490.73,8,3,4,24,6,Yes
36,39.45,5501.1,50,4,4,1,4,No
34,110.12,8103.38,19,7,9,1,13,Yes
62,92.83,2705.76,46,4,4,24,24,Yes
35,80.31,9700.44,71,4,7,36,15,Yes
