Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount,Debt_to_Income_Ratio,Existing_Loans,Dependents,Loan_Approved
35,195446,732,12,18355,0.271,3,0,No
25,88539,556,18,96213,0.428,5,4,No
26,182320,738,4,97486,0.21,4,1,No
58,182298,836,11,99352,0.16,0,3,Yes
23,111315,474,7,5469,0.322,2,1,No
32,101202,790,29,45095,0.486,2,2,No
56,110915,582,7,42849,0.585,0,2,No
53,56709,518,8,49697,0.448,0,2,No
56,139439,455,27,26439,0.276,4,0,No
53,198922,356,18,65913,0.498,0,4,No
51,148000,810,18,47295,0.163,1,1,Yes
41,65537,637,3,55263,0.501,4,4,No
47,150981,571,5,15325,0.339,4,3,No
47,55949,483,22,86526,0.212,2,0,No
28,138290,590,27,43052,0.465,3,2,No
57,181925,601,11,81714,0.3,1,1,No
52,178069,546,0,69653,0.422,3,3,No
46,191942,315,17,39173,0.448,5,1,No
22,83529,634,18,22729,0.286,5,2,No
32,88371,510,16,73806,0.642,4,0,No
42,75607,672,2,45131,0.324,1,2,No
37,190186,705,3,90050,0.64,2,3,No
27,197660,829,26,84369,0.191,3,3,Yes
63,75366,321,13,75125,0.15,2,0,No
24,54871,418,5,51382,0.429,1,4,No
57,87284,827,29,56337,0.378,0,0,Yes
58,133043,483,4,65674,0.374,1,0,No
52,161762,814,26,16926,0.647,1,3,Yes
31,171240,791,5,38281,0.051,2,2,No
21,90116,805,12,51144,0.322,2,1,No
45,152086,736,8,59895,0.234,3,0,Yes
62,166105,404,16,54470,0.307,0,1,No
44,98583,402,14,68289,0.613,1,3,No
63,29902,507,29,75180,0.535,0,1,No
37,147793,346,14,80067,0.171,0,4,No
28,157568,603,28,12956,0.473,4,1,No
65,86263,466,18,68101,0.398,0,3,No
47,52664,793,29,95461,0.295,0,1,No
38,67203,386,7,24864,0.255,2,4,No
47,29582,525,8,25526,0.409,0,0,No
42,54482,419,26,6872,0.331,4,4,No
36,190883,547,1,8623,0.38,1,0,No
22,192216,804,13,77114,0.514,0,4,No
25,66476,652,25,51422,0.63,3,3,No
38,56872,443,13,38746,0.297,3,4,No
23,107754,649,4,65651,0.306,0,3,No
47,173079,814,28,95374,0.554,1,3,No
37,75716,616,2,20237,0.128,5,4,No
36,120363,325,9,9801,0.531,3,1,No
26,138195,829,1,32394,0.285,5,3,No
27,189336,621,12,98608,0.299,3,2,No
34,122143,595,27,86546,0.228,2,1,No
58,52005,430,10,61251,0.124,3,1,No
60,56475,316,10,44061,0.497,3,4,No
35,172998,484,8,92473,0.589,0,1,No
53,58683,348,20,36023,0.351,0,2,No
63,101810,375,8,16433,0.165,1,4,No
47,71049,827,11,93915,0.236,1,2,No
49,124483,305,0,24953,0.101,3,0,No
57,148045,333,19,22214,0.548,1,0,No
25,137177,358,16,28897,0.362,1,3,No
49,195985,366,4,99963,0.637,5,1,No
52,198566,554,11,20126,0.513,4,2,No
26,55288,702,10,73173,0.486,5,4,No
22,137880,456,20,16732,0.313,2,0,No
26,148060,331,28,87774,0.259,2,4,No
63,116428,309,15,96211,0.216,4,2,No
24,145800,674,6,47499,0.643,4,1,No
49,50682,648,22,42840,0.188,1,0,No
45,92125,831,7,69734,0.138,3,3,No
29,186881,455,21,65467,0.333,5,2,No
23,109406,326,25,5820,0.361,4,4,No
46,99215,452,18,27837,0.156,1,1,No
63,164875,584,24,86203,0.26,0,0,No
47,77572,549,14,90798,0.226,2,2,No
56,144896,728,4,94723,0.495,5,0,No
52,85538,585,8,86262,0.343,4,2,No
21,132893,805,20,71931,0.516,4,0,No
36,130518,593,18,29053,0.105,4,0,No
31,68153,743,12,85800,0.24,2,1,No
46,73657,587,6,50475,0.229,4,4,No
60,165601,605,24,33253,0.325,1,1,Yes
21,73208,370,0,42384,0.292,2,2,No
46,100928,462,2,46800,0.207,2,3,No
48,193337,780,6,38781,0.541,3,4,No
29,142555,642,8,41159,0.594,4,3,No
64,160655,816,3,45075,0.515,1,0,No
42,51690,406,20,23651,0.47,5,0,No
28,166400,797,7,55319,0.403,4,3,No
62,112174,300,19,96492,0.251,1,3,No
47,41238,775,17,65656,0.601,0,4,No
59,195185,752,22,79232,0.439,4,4,Yes
39,81235,364,1,70288,0.584,2,2,No
45,177754,784,13,68466,0.322,3,2,No
58,153596,721,5,39822,0.297,4,1,No
41,41761,835,6,36850,0.096,2,1,No
44,167248,450,23,42975,0.252,2,0,No
44,129245,690,20,40805,0.282,3,0,No
39,124450,714,0,9009,0.347,0,0,Yes
22,73329,306,15,13928,0.335,0,1,No
34,50639,815,2,15194,0.601,2,4,No
52,138733,765,25,38523,0.354,0,3,No
62,183487,403,30,59035,0.557,4,2,No
52,57657,763,24,97581,0.127,1,2,No
48,63217,650,14,77047,0.393,0,1,No
59,108383,665,21,26515,0.373,1,1,No
60,42900,481,10,12866,0.144,1,3,No
62,36242,542,4,8818,0.197,2,1,No
60,121609,519,16,38237,0.35,0,2,No
33,193263,507,15,32441,0.363,1,1,No
32,89930,481,19,42638,0.59,0,2,Yes
28,173982,728,20,61474,0.149,2,0,Yes
35,118722,334,17,68053,0.233,4,0,No
46,150272,720,28,74900,0.194,2,3,No
32,171050,502,4,83739,0.52,1,1,No
63,146208,461,18,84175,0.18,2,0,No
47,38606,707,7,7413,0.589,0,2,No
38,188103,648,30,87105,0.608,4,3,No
65,32421,303,25,22219,0.117,4,4,No
56,80729,660,13,74590,0.18,4,2,No
47,27548,657,10,73886,0.281,4,4,No
29,32252,335,28,96203,0.57,5,0,No
59,103385,634,14,69232,0.123,5,2,No
21,137131,590,30,47881,0.257,4,2,Yes
27,146328,584,0,98165,0.471,5,4,No
46,162817,335,19,24883,0.484,3,4,No
27,191902,623,11,82909,0.264,2,1,No
27,63049,762,10,30074,0.628,0,1,Yes
28,193602,694,14,43577,0.261,4,4,Yes
36,186294,348,8,33474,0.418,1,4,No
23,165712,762,11,98227,0.419,3,4,No
65,189806,612,0,41928,0.53,4,4,No
30,153956,654,21,79697,0.264,2,3,No
27,179637,642,21,49449,0.296,1,2,Yes
41,132118,354,26,29990,0.301,5,3,No
57,78568,611,1,17941,0.085,4,2,No
51,91045,559,16,48315,0.49,1,0,No
43,97351,387,0,25335,0.511,2,0,No
47,132560,619,9,34037,0.542,3,4,No
42,83312,689,12,53156,0.479,4,1,No
59,67398,569,28,58495,0.406,5,4,No
47,85865,759,14,69621,0.389,4,3,No
24,127175,660,4,62142,0.436,0,3,No
44,145201,425,10,75941,0.055,2,2,No
43,188480,484,20,69970,0.319,0,2,Yes
39,103812,664,26,48093,0.074,3,3,Yes
62,130468,841,25,99529,0.343,5,2,No
23,159572,307,6,91310,0.139,5,3,No
47,76351,713,24,46496,0.056,0,1,No
23,168618,431,3,10639,0.488,0,1,No
48,65526,655,19,41703,0.473,4,4,No
37,129374,622,26,41459,0.282,1,0,Yes
51,194225,401,10,42062,0.089,0,1,No
30,25229,765,6,91613,0.635,4,3,No
42,180797,728,13,9828,0.14,1,4,Yes
50,189749,374,24,98562,0.343,5,2,No
41,56879,399,6,94089,0.213,0,1,No
56,121654,535,23,45176,0.129,0,2,Yes
43,160789,568,9,7958,0.358,0,0,No
58,103771,553,15,37040,0.168,5,4,No
32,30189,628,30,16760,0.266,2,2,No
45,152029,598,6,8571,0.414,0,3,No
40,111859,669,24,12235,0.282,0,2,No
62,146383,558,21,72887,0.362,5,1,No
27,102508,527,10,82568,0.189,2,4,No
49,130498,676,24,79044,0.468,2,2,No
49,157937,444,18,35874,0.431,3,4,No
33,146389,379,3,54734,0.466,4,0,No
23,160612,338,24,7081,0.254,1,1,No
22,193654,396,1,16971,0.614,1,2,No
36,104132,545,27,35209,0.424,4,1,No
50,105922,632,15,67358,0.126,0,4,No
58,175978,702,1,76535,0.635,1,3,No
26,176874,577,25,35499,0.391,5,0,No
65,89761,307,7,51326,0.469,1,0,No
27,82276,663,10,21873,0.273,2,1,No
25,128793,751,25,48752,0.315,3,2,No
27,129389,551,5,24162,0.489,3,3,Yes
54,94721,317,20,58702,0.569,5,1,No
52,61994,689,17,79132,0.626,3,3,No
33,115016,541,16,88834,0.644,2,2,No
50,143569,552,29,67151,0.407,0,0,No
45,32692,303,18,83321,0.102,2,3,No
41,151728,672,10,71531,0.397,1,4,No
41,176071,724,5,66380,0.173,1,2,No
48,159229,478,28,71127,0.439,4,2,No
40,190945,311,26,66841,0.251,5,1,No
54,194016,592,26,42142,0.363,3,1,No
25,189833,558,11,69951,0.447,1,4,No
38,104241,728,11,58163,0.595,2,2,No
59,110016,594,30,49979,0.526,5,1,No
63,187750,632,11,63212,0.063,5,3,No
31,117235,411,4,51194,0.142,2,0,No
37,120106,505,5,87668,0.571,4,2,No
65,175354,521,14,55316,0.496,4,4,No
42,37793,829,26,76395,0.139,4,3,No
57,182614,312,6,43218,0.403,4,2,No
40,111169,569,6,90437,0.403,4,0,No
26,195886,339,2,18715,0.515,4,1,No
54,153929,804,26,44356,0.538,4,4,No
34,40637,514,25,68229,0.454,4,0,No
43,110331,603,23,86766,0.478,4,1,No
40,119058,821,7,5459,0.45,4,0,No
33,99774,420,30,60586,0.141,3,2,No
64,155479,609,10,28206,0.461,5,1,No
61,134422,604,18,34272,0.333,1,1,Yes
52,73179,725,21,91234,0.637,4,3,No
46,146170,758,24,84529,0.475,2,0,No
34,165328,501,0,17096,0.274,2,4,No
56,79947,711,26,87699,0.596,1,1,No
28,156589,519,1,6228,0.188,2,1,No
60,150334,454,17,18990,0.33,4,0,Yes
42,112138,623,20,25465,0.088,4,3,No
42,39676,639,28,44207,0.427,5,2,No
36,166853,689,21,38413,0.385,4,4,Yes
47,109192,485,18,80932,0.353,1,1,No
30,125612,433,19,75062,0.174,1,1,No
45,89758,446,25,59961,0.347,3,3,No
51,181750,412,27,69067,0.326,5,4,No
41,74962,828,12,57203,0.063,4,0,No
47,70528,732,17,54764,0.147,5,1,No
37,164340,686,27,11657,0.591,0,0,Yes
53,174765,665,18,9355,0.523,2,3,No
51,131212,333,27,54110,0.122,3,1,No
62,181673,361,7,39452,0.634,4,2,No
46,73139,743,14,61116,0.329,2,1,No
41,169299,495,20,80289,0.5,0,2,No
56,68701,386,17,37487,0.375,0,0,No
21,120238,553,9,12069,0.509,4,0,No
24,96925,426,14,11816,0.447,4,2,No
24,87425,461,9,70173,0.089,5,0,No
46,134724,615,26,23949,0.598,5,4,No
24,70229,471,30,71131,0.511,4,1,No
29,110478,698,17,19790,0.183,2,3,No
50,50268,630,19,21669,0.186,5,4,No
65,87448,658,24,70642,0.462,2,4,No
24,167301,551,29,99952,0.471,3,3,No
25,70292,308,5,86720,0.102,5,0,No
65,31300,538,0,40847,0.593,1,0,No
43,64934,334,13,19224,0.498,5,3,No
36,181892,682,26,88306,0.64,5,4,No
42,90873,500,19,53219,0.31,0,1,No
57,192134,532,29,30903,0.102,4,4,No
28,169517,795,2,16784,0.593,1,1,Yes
53,26867,376,0,98227,0.538,0,1,No
58,119117,517,21,63626,0.05,5,0,No
63,160714,673,9,42675,0.368,1,1,Yes
36,155230,352,16,44139,0.054,1,2,No
25,127190,557,0,29879,0.261,5,2,No
36,33352,431,15,57998,0.572,1,4,No
27,158108,694,22,8081,0.454,5,4,No
21,39722,548,0,43221,0.56,2,2,No
29,73324,697,26,5032,0.384,3,4,No
38,172258,368,28,12669,0.514,2,0,Yes
65,84085,722,2,70113,0.342,1,2,No
23,133003,639,4,78254,0.352,2,3,No
44,153501,673,18,42375,0.409,4,0,Yes
48,116487,573,30,76863,0.134,4,4,No
30,27281,556,21,77113,0.436,4,2,No
29,121231,815,30,64984,0.563,4,4,No
33,198900,567,13,15858,0.146,1,4,No
55,157673,656,13,5411,0.276,0,4,No
43,134976,607,24,56265,0.602,3,4,No
37,157371,826,17,74479,0.237,0,3,No
27,83054,790,6,18412,0.575,3,1,No
36,170866,497,19,50151,0.435,0,0,No
60,120684,650,28,63782,0.556,5,3,No
56,138052,517,10,20171,0.136,4,4,No
40,172098,307,21,84202,0.522,5,2,No
44,121633,530,9,91367,0.068,4,4,No
25,174502,392,11,79506,0.287,2,2,No
65,126185,315,9,61824,0.218,2,0,No
26,177930,495,5,36092,0.435,1,1,No
48,141505,763,30,50590,0.509,3,4,No
25,109118,504,7,13878,0.257,3,1,No
59,159404,426,6,37827,0.552,1,0,No
58,189943,459,12,34542,0.381,4,3,No
22,184242,800,20,60415,0.502,2,4,No
63,134970,765,22,76586,0.485,1,3,Yes
59,88455,797,30,42328,0.133,4,0,Yes
41,125481,747,11,5816,0.489,0,3,Yes
60,63809,763,11,85753,0.546,1,3,No
57,120264,641,29,83879,0.071,1,2,Yes
38,105068,807,21,60031,0.147,4,2,No
32,64828,583,12,13357,0.362,5,2,No
37,116181,450,20,21836,0.085,0,4,No
57,70329,512,8,96709,0.27,2,0,No
58,180780,621,19,38439,0.554,1,2,No
35,40956,487,27,58273,0.111,1,0,No
27,88756,482,6,24826,0.134,5,0,No
34,128250,683,28,53196,0.122,1,0,Yes
21,105604,324,15,91881,0.377,2,0,No
58,112745,836,22,70504,0.232,2,2,Yes
23,87809,613,18,45724,0.54,0,3,No
57,112964,337,23,80933,0.399,0,0,No
64,29089,601,24,78597,0.452,3,4,No
51,55788,668,10,70715,0.235,3,4,No
63,117959,399,30,88983,0.345,2,4,No
33,104535,687,4,32269,0.272,5,1,No
38,99478,745,16,95082,0.348,1,3,No
37,171912,769,0,45089,0.463,2,0,Yes
37,159322,354,4,26995,0.32,3,0,No
31,80714,795,29,46271,0.09,5,2,No
40,110358,426,1,77832,0.273,3,3,No
30,105037,620,1,97857,0.583,4,3,No
49,80509,367,11,77531,0.544,3,4,No
54,35768,695,28,42045,0.55,0,0,Yes
37,149751,452,21,26229,0.159,4,3,No
62,89684,448,4,50386,0.098,5,3,No
33,145834,702,29,75547,0.538,4,4,No
64,144678,525,10,87726,0.45,1,0,No
59,43167,609,12,76939,0.355,3,4,No
47,73505,718,17,31921,0.462,3,4,No
46,30117,814,13,59557,0.609,4,4,No
48,65706,588,4,73515,0.127,2,4,No
33,166405,500,10,18164,0.152,0,0,No
32,39922,818,3,40605,0.404,3,2,No
64,109053,467,21,42777,0.474,2,4,No
48,82861,636,16,11020,0.436,3,0,No
22,181389,594,13,24243,0.202,2,0,No
57,27477,679,27,71013,0.423,0,3,No
54,111878,310,2,78638,0.386,0,3,No
43,31137,656,20,96469,0.064,0,2,No
65,60644,430,23,33362,0.423,0,1,No
49,123346,504,1,51579,0.321,1,0,No
55,153823,735,7,99139,0.562,4,2,No
31,194669,615,23,76114,0.443,3,3,No
53,164667,613,15,62119,0.378,3,2,No
31,181974,785,5,35044,0.587,5,0,No
29,71261,410,20,47306,0.448,5,2,No
34,133712,589,6,33044,0.2,2,3,No
29,113266,546,21,64013,0.331,5,3,No
59,130153,711,14,24833,0.453,1,4,Yes
23,162758,749,8,37303,0.542,5,2,No
49,199181,720,17,10342,0.22,3,1,No
39,88039,699,11,6893,0.486,5,1,No
56,84737,755,5,45421,0.46,0,3,Yes
52,119649,424,26,61180,0.138,3,2,No
27,75029,559,11,66744,0.142,2,0,No
48,59654,834,6,58793,0.351,3,1,No
64,108032,379,14,28036,0.297,2,1,No
38,97988,571,0,82029,0.13,0,4,No
25,154694,717,14,68686,0.103,2,1,No
43,51474,701,13,71048,0.589,3,4,Yes
42,194958,352,24,16615,0.165,3,2,No
46,122409,571,12,64413,0.271,2,3,No
62,146483,527,23,10351,0.33,1,3,No
32,39426,670,20,78922,0.1,2,2,Yes
60,189407,491,13,17483,0.133,3,3,No
39,151689,322,14,10840,0.365,0,3,No
21,55541,635,20,35434,0.47,2,2,No
23,145646,529,8,33029,0.557,0,0,No
47,99916,829,17,27230,0.568,3,1,Yes
38,150475,787,5,25920,0.377,3,4,No
50,102340,463,19,31049,0.222,4,3,No
22,116092,722,3,16629,0.398,3,2,No
25,161037,659,7,22142,0.424,2,0,No
49,147400,468,18,79289,0.222,2,0,No
53,172834,812,10,74697,0.45,4,1,No
62,185976,647,7,47379,0.155,2,2,No
40,92468,498,30,69121,0.227,1,3,No
50,39213,511,9,33036,0.608,5,4,No
62,189033,451,28,28529,0.356,3,2,No
25,49839,829,4,64982,0.14,3,4,No
41,186014,389,1,9617,0.451,4,2,No
35,55325,313,30,89501,0.188,3,1,No
40,116583,318,11,99960,0.071,1,1,No
28,35207,381,20,72948,0.573,3,3,No
51,120971,818,19,70414,0.311,2,4,No
32,128318,301,24,27531,0.516,5,3,No
41,170886,562,5,62921,0.563,3,2,No
50,42684,839,10,48192,0.394,1,0,No
47,192040,789,28,9629,0.108,5,2,Yes
64,28373,636,18,83025,0.242,2,3,No
46,115685,585,17,49022,0.202,2,1,Yes
53,133033,553,29,22981,0.413,5,3,No
46,124687,784,6,90778,0.297,1,1,Yes
46,40178,500,16,88624,0.297,4,2,No
56,50956,591,20,5021,0.443,4,0,No
60,143225,577,20,53666,0.069,3,3,No
21,65692,634,3,24220,0.129,0,3,No
35,69119,710,2,47072,0.583,2,3,No
21,116635,509,30,21405,0.552,1,2,No
31,29991,309,24,6928,0.615,1,3,No
22,30202,539,29,94758,0.176,2,1,No
21,152492,469,3,16948,0.255,1,2,No
51,45316,772,13,63880,0.117,4,1,No
64,54695,771,8,64918,0.434,4,0,No
36,159694,528,22,44352,0.519,5,0,No
42,140152,707,24,28584,0.421,2,2,Yes
62,82132,698,17,26588,0.408,4,1,No
38,26610,502,17,82327,0.531,2,0,No
37,197644,348,15,36812,0.103,5,0,No
50,151092,394,27,76322,0.495,3,3,No
30,173060,417,11,78113,0.586,0,0,No
55,120862,373,7,67397,0.438,1,3,No
41,171407,336,29,76698,0.46,1,4,No
36,27602,629,27,99997,0.436,5,3,No
26,117295,725,8,69457,0.544,1,4,No
23,80625,486,28,59259,0.288,5,3,No
61,110720,683,17,52566,0.565,1,0,Yes
63,131464,758,5,95337,0.212,0,2,No
41,105934,608,13,58853,0.119,1,0,No
33,40903,725,5,97962,0.087,2,3,No
38,167381,691,6,79893,0.109,1,3,No
44,191555,630,4,26334,0.324,0,1,No
47,33070,707,2,75000,0.407,0,4,No
24,146378,606,9,72206,0.431,4,4,No
42,58217,370,29,47093,0.389,1,1,No
44,154301,743,15,21601,0.174,2,2,Yes
60,119961,448,10,68068,0.569,4,4,No
65,86305,736,2,31671,0.177,0,0,No
30,40106,561,14,55525,0.545,3,2,No
22,58837,656,11,73653,0.478,3,4,No
60,29017,604,21,25077,0.263,0,1,Yes
26,54420,842,0,86609,0.303,0,2,No
38,126123,454,12,58486,0.538,1,4,No
37,38582,415,30,7329,0.641,1,0,No
58,104403,350,15,8829,0.196,1,1,No
65,132686,371,23,35656,0.463,0,4,No
43,106483,442,6,49648,0.095,2,0,No
50,102468,466,6,75684,0.099,0,2,No
41,167057,369,5,16652,0.321,1,3,No
30,162447,795,2,48844,0.061,0,2,Yes
63,40805,819,29,11286,0.596,2,3,No
33,42107,462,11,85473,0.282,5,2,No
32,198473,586,8,80033,0.279,5,0,No
29,98071,533,25,16299,0.245,0,1,No
24,193660,643,10,66430,0.229,1,3,No
59,172542,552,5,60802,0.106,5,2,No
44,180153,556,11,6881,0.414,0,2,No
54,31846,805,15,49316,0.202,2,2,No
59,94685,770,21,65326,0.258,3,1,No
61,54925,588,21,98427,0.252,5,2,No
25,78989,848,21,38301,0.254,2,4,No
35,138333,804,5,13893,0.578,3,4,No
24,93748,822,11,21320,0.333,4,3,No
59,121080,383,3,36195,0.356,2,2,No
28,122601,644,17,48821,0.52,2,3,No
65,117601,678,16,97518,0.235,0,3,No
44,47694,431,7,33882,0.506,5,1,No
48,162114,510,12,72838,0.158,0,3,No
63,164085,376,4,40432,0.475,1,2,No
47,56285,439,2,27516,0.136,0,2,No
21,67446,427,24,69075,0.463,2,0,No
54,77679,365,18,45629,0.331,5,3,No
37,115184,446,4,51313,0.089,0,1,No
57,28754,366,17,46442,0.411,4,2,No
58,36187,771,5,89106,0.465,0,3,No
46,193205,450,8,76424,0.171,3,2,No
44,139311,303,16,65992,0.611,0,2,No
59,91082,317,10,34435,0.186,5,1,No
41,192569,823,14,96996,0.237,5,0,No
50,130654,555,18,93481,0.492,2,4,No
33,136693,808,15,77350,0.17,5,1,No
57,125272,334,25,76803,0.603,4,1,No
23,29516,806,0,92168,0.435,0,2,No
52,91795,622,14,22561,0.499,5,0,No
55,48376,752,20,78713,0.121,4,0,Yes
39,114676,658,4,24740,0.543,3,4,No
34,109853,351,19,30636,0.391,2,0,No
42,93045,828,4,75409,0.512,4,3,No
37,69968,332,15,26188,0.093,5,4,No
24,168336,627,7,95115,0.415,5,4,No
65,152560,735,29,34429,0.464,4,4,Yes
60,174018,718,23,54790,0.347,0,1,No
39,187707,376,5,97604,0.551,5,4,No
57,51365,349,11,21851,0.614,4,0,No
22,180531,741,3,23267,0.184,3,3,Yes
35,88913,497,15,65038,0.086,2,0,No
22,121100,762,10,27704,0.514,3,1,No
31,81350,676,12,82500,0.338,0,4,No
65,41588,845,19,89530,0.085,3,0,Yes
43,171112,735,14,84610,0.103,2,4,Yes
30,173197,571,20,53071,0.187,0,1,Yes
23,155804,454,4,58418,0.053,2,3,No
25,186831,620,12,20612,0.332,4,1,No
23,118606,568,1,11834,0.272,4,0,No
58,97585,459,11,75085,0.077,0,1,No
33,193103,622,5,46738,0.195,2,0,No
62,81989,313,28,7575,0.494,5,2,No
39,29737,675,22,11876,0.534,0,0,Yes
60,75257,419,2,75824,0.052,5,4,No
55,106563,613,9,50981,0.114,2,2,No
44,35015,647,19,73012,0.649,4,3,No
44,84991,345,24,82510,0.439,0,4,No
37,61965,645,3,19863,0.461,5,0,No
60,171167,768,9,55403,0.278,3,2,Yes
30,171125,681,26,35110,0.353,4,4,No
22,139776,670,6,61330,0.355,3,3,Yes
64,187591,758,17,45146,0.259,1,1,Yes
43,88386,518,20,6357,0.464,0,0,No
26,152583,420,21,21121,0.394,5,2,No
22,133702,588,13,45398,0.616,2,1,No
41,77337,811,17,41359,0.054,4,1,No
55,179135,637,0,95891,0.581,4,2,No
49,37573,680,24,81631,0.619,4,2,No
27,42248,805,22,37828,0.138,0,3,No
49,131550,687,23,23341,0.183,3,2,Yes
57,144359,303,20,21054,0.08,2,2,No
43,117192,500,20,58900,0.191,2,1,No
53,41941,501,16,51545,0.434,2,0,No
28,103554,555,29,59589,0.18,1,1,No
32,169160,498,2,78269,0.561,2,1,No
30,111211,372,14,64233,0.599,5,1,No
35,41124,518,13,68554,0.067,5,1,No
44,28819,732,6,83205,0.354,0,0,No
46,120822,706,29,55878,0.059,1,0,No
62,36164,392,9,91887,0.422,3,4,No
59,57701,379,24,74609,0.258,4,4,No
23,140295,507,28,96767,0.558,3,4,No
22,132747,391,28,50638,0.6,1,1,No
26,188941,831,7,53904,0.349,1,2,No
41,61603,352,10,67140,0.622,4,1,No
29,147857,382,27,44217,0.57,3,0,No
30,29235,373,4,30786,0.108,1,2,No
56,149558,709,2,98359,0.264,3,1,No
23,37015,743,24,56728,0.254,0,2,No
61,39601,429,19,63163,0.232,3,1,No
44,32509,483,8,38842,0.528,0,0,No
42,195556,664,18,77260,0.231,5,2,No
34,172990,495,6,52822,0.278,1,3,No
62,65975,314,0,92489,0.101,3,2,No
65,66520,509,9,7744,0.362,3,1,No
64,60693,434,26,24342,0.12,1,3,No
47,51959,683,11,40428,0.571,0,0,No
53,25909,774,14,73941,0.529,0,1,No
42,105041,803,20,13833,0.231,2,0,No
49,128312,776,24,33888,0.053,3,0,Yes
39,156190,596,26,5794,0.093,1,2,No
39,184710,681,24,52155,0.181,1,3,Yes
26,93649,743,21,97788,0.349,1,4,No
65,134556,422,10,77564,0.489,3,0,No
39,129457,588,5,71578,0.109,5,3,No
33,105301,509,2,9713,0.475,4,3,No
46,43480,793,29,40823,0.378,1,4,Yes
42,32944,689,27,95269,0.422,1,4,No
41,60022,362,8,75128,0.607,4,1,No
56,115625,708,16,31444,0.622,1,0,No
22,73707,819,22,84500,0.492,3,4,No
64,53708,544,18,80674,0.466,5,4,No
50,187009,464,1,53557,0.508,5,2,No
47,83823,392,20,69786,0.454,4,0,No
27,63399,583,4,91162,0.056,2,1,No
40,149420,423,17,65840,0.648,4,3,No
51,143431,489,11,95382,0.432,5,0,No
43,174227,616,23,53747,0.343,0,4,Yes
33,45838,496,14,15595,0.322,2,0,No
37,179226,584,13,51875,0.191,1,2,No
24,69035,408,1,60857,0.336,1,4,No
34,55294,508,23,26280,0.49,5,3,No
40,153557,414,21,84659,0.203,3,1,No
33,99233,805,9,44032,0.557,1,2,No
23,161700,630,19,26845,0.176,0,2,Yes
46,128217,503,2,11341,0.565,2,2,No
46,181486,614,29,38409,0.4,3,1,No
38,135367,564,8,74098,0.553,5,4,No
52,95254,588,14,38962,0.3,0,2,No
34,44060,780,29,55329,0.243,2,2,No
23,156168,305,21,95692,0.469,3,1,No
21,108883,440,20,47262,0.268,4,0,No
46,120932,581,29,49603,0.622,1,1,No
44,147455,589,28,90893,0.494,1,3,No
55,36058,504,28,21956,0.308,0,3,Yes
34,168290,631,25,49352,0.154,1,4,Yes
23,173054,702,2,72572,0.384,3,3,No
33,85325,532,18,68528,0.407,2,2,No
34,115540,331,5,72936,0.631,2,1,No
41,71622,491,25,9889,0.496,2,3,No
46,179749,706,19,36704,0.202,5,2,No
23,69741,597,3,45716,0.207,2,4,No
60,183238,334,10,30999,0.398,2,1,No
24,199446,519,7,96262,0.122,5,1,No
56,71908,631,17,13491,0.467,1,0,No
63,141455,351,21,70693,0.098,2,4,No
21,128468,316,12,25609,0.394,0,3,No
60,116628,308,14,91851,0.639,1,4,No
53,91875,479,15,12372,0.574,2,3,No
27,73316,302,24,54701,0.557,3,2,No
31,168358,577,2,94552,0.5,4,1,No
47,88539,466,4,30750,0.607,2,4,No
34,54235,550,26,31652,0.608,5,2,No
42,50552,573,6,95607,0.147,2,2,No
36,38629,326,0,38848,0.187,1,2,No
32,71489,417,7,29776,0.605,1,4,No
30,129770,651,5,74390,0.215,4,4,No
44,120461,494,3,25289,0.278,0,4,Yes
38,128767,572,10,6244,0.075,0,4,No
42,194330,616,5,85225,0.59,0,4,No
29,168915,701,17,50904,0.093,2,1,No
37,122571,828,19,16853,0.368,5,0,No
58,48988,347,23,20961,0.182,1,4,No
60,140958,315,19,50793,0.066,2,1,No
33,123219,769,20,60234,0.224,1,3,Yes
57,58301,582,1,96025,0.448,4,3,No
26,105513,313,29,27499,0.104,0,1,No
41,164023,647,18,64196,0.561,0,1,No
56,116607,666,30,51180,0.465,1,3,No
27,100101,527,18,5379,0.085,5,3,No
56,53715,672,17,45729,0.292,3,4,No
45,77975,840,27,58363,0.535,1,0,No
31,62109,839,23,56022,0.609,1,0,No
64,193922,704,10,97580,0.427,3,2,No
34,101870,707,2,60245,0.459,1,3,Yes
65,139372,359,10,93572,0.576,0,0,No
49,150085,351,0,89831,0.323,5,0,No
30,44369,449,1,78442,0.474,5,4,No
25,135150,471,23,46888,0.397,2,4,No
28,85216,617,0,43273,0.467,1,1,No
25,138886,788,0,52867,0.579,3,4,No
44,176711,848,12,10089,0.524,5,3,Yes
60,89305,423,26,54547,0.126,0,4,No
46,43506,577,0,72153,0.609,0,1,No
26,97232,511,9,98139,0.08,0,4,No
36,28981,726,28,20664,0.504,4,3,No
56,107391,758,12,47885,0.221,2,4,Yes
32,44789,832,7,37521,0.518,3,4,No
31,156380,591,21,43880,0.059,4,2,No
23,118046,441,6,79161,0.182,3,4,No
64,119908,687,19,20294,0.098,2,2,No
57,191887,477,11,42763,0.501,1,3,No
26,51497,384,7,27180,0.166,5,1,No
39,121060,504,12,45681,0.607,3,1,No
38,190857,849,1,96339,0.297,4,0,No
36,169438,634,8,56140,0.482,3,2,No
43,62649,688,19,37694,0.545,2,0,No
